timeForPointcloud,frameInfo,in_point_num,out_point_num
2025-03-10 14:41:23,[],0,0
2025-03-10 14:41:23,[],0,0
2025-03-10 14:41:24,[],0,0
2025-03-10 14:41:24,[],0,0
2025-03-10 14:41:24,"[[12, 68, -11, 12, 1700]]",1,0
2025-03-10 14:41:24,"[[8, 66, -19, 12, 1800]]",1,0
2025-03-10 14:41:24,[],0,0
2025-03-10 14:41:25,"[[4, 64, -12, -12, 1600], [8, 68, -12, -12, 2200], [11, 71, -15, -12, 1900]]",3,0
2025-03-10 14:41:25,"[[-1, 30, 1, -12, 2600], [-3, 34, 1, -30, 2800], [-1, 34, 0, -12, 3100], [-3, 34, 0, -24, 3100], [-3, 38, 0, -30, 2900], [-2, 38, -1, -18, 3100], [-2, 38, 0, -12, 3100], [-11, 36, 9, 12, 2900], [-3, 38, 0, -24, 3100], [-2, 42, -1, -18, 3100], [-1, 42, 0, -12, 3100], [-2, 43, -27, -24, 2200], [-1, 52, -17, -30, 1900], [-3, 42, -35, -18, 2300], [-2, 48, -24, -24, 2400], [-2, 49, -31, -24, 2200], [8, 61, 5, 12, 2600], [10, 64, 5, 12, 2900], [-28, 65, -20, 12, 2300], [-31, 63, -34, 12, 1800], [-4, 77, -25, -12, 2100], [-3, 81, -26, -18, 1600], [-5, 82, -23, -12, 2400], [-36, 77, -5, 12, 2100], [-6, 86, -24, -12, 1800], [-42, 79, -1, 12, 1900], [19, 90, -30, -12, 1900], [-52, 82, 8, 12, 1800], [-11, 98, -20, 24, 1800], [-47, 91, -21, 12, 1500], [-10, 100, -28, 24, 2000], [43, 253, 11, 12, 1100], [-325, 214, 34, 12, 1900], [13, 393, 9, 12, 1700], [205, 353, 18, 12, 1500], [171, 375, -9, 12, 1600], [55, 410, -73, 12, 1400], [235, 358, -10, 12, 1800], [209, 377, -19, 12, 1800], [125, 662, 108, 12, 1700]]",31,9
2025-03-10 14:41:25,"[[-13, 24, 2, 12, 2600], [-13, 27, 6, 18, 3100], [-1, 30, 7, 36, 2200], [-15, 26, 5, 12, 2800], [-13, 31, 7, 18, 3100], [-3, 33, 8, 30, 2700], [-15, 31, 6, 12, 2900], [-12, 32, 8, 24, 3100], [-13, 36, 8, 18, 3100], [-15, 35, 4, 12, 2900], [-21, 41, 1, 12, 3100], [-29, 41, -2, 12, 2600], [-2, 58, 0, 42, 2200], [-2, 58, -2, 36, 2000], [-38, 44, -6, 12, 2400], [-2, 58, -7, 48, 1800], [-2, 61, -2, 42, 1900], [-1, 61, 2, 36, 1800], [-27, 55, -6, 12, 3100], [-25, 61, -2, 12, 3100], [-25, 65, 8, 12, 3100], [-10, 68, 10, 24, 2300], [-11, 72, 10, 30, 1800], [-4, 72, 13, 36, 1400], [55, 49, 3, 12, 3100], [-10, 72, 13, 24, 2400], [1, 76, 13, 18, 2200], [-9, 77, 8, 24, 2000], [-4, 81, -3, 42, 1700], [12, 80, -6, 18, 2200], [4, 85, 0, 42, 1800], [-1, 84, -16, 18, 2000], [-51, 71, -18, 12, 2600], [-19, 86, -30, 18, 1700], [-22, 93, -19, 18, 2700], [-19, 90, -30, 12, 2800], [-22, 97, -17, 18, 3000], [-27, 95, -20, 12, 2900], [-38, 97, -8, 12, 2500], [-2, 104, -9, 24, 1800], [-13, 108, -1, 18, 1700], [-18, 22, -114, 18, 1500], [25, 83, -84, 12, 1600], [19, 122, 1, 18, 1600], [18, 127, -4, 18, 2000], [32, 123, -11, 24, 1800], [13, 131, -2, 18, 1700], [34, 128, -1, 24, 1600], [104, 58, -72, 12, 1500], [-78, 120, -37, 18, 1500], [-96, 108, -48, 12, 1600], [-39, 146, -5, 24, 1700], [-25, 153, -3, 18, 1800], [117, 84, -58, 12, 2000], [128, 86, -39, 12, 1700], [-107, 128, 6, 12, 1700], [-116, 121, 34, 12, 1800], [20, 172, 23, 12, 1700], [37, 174, 6, 12, 1700], [45, 177, -5, 12, 1700], [-116, 195, -37, 12, 1500], [-229, 74, -23, 12, 1900], [-103, 265, -12, 12, 1100], [-269, 152, 42, 12, 2100], [-23, 312, 37, 12, 2100], [-79, 307, 39, 12, 1700], [-62, 321, 7, 12, 1800], [-307, 126, 12, 12, 1900], [351, 194, 51, 12, 1200], [37, 407, 1, 12, 1500], [56, 408, 18, 12, 1700], [37, 616, 131, -12, 1700]]",60,12
