timeForPointcloud,frameInfo,in_point_num,out_point_num
2025-03-06 21:06:56,[],0,0
2025-03-06 21:06:56,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:57,[],0,0
2025-03-06 21:06:58,[],0,0
2025-03-06 21:06:58,[],0,0
2025-03-06 21:06:58,[],0,0
2025-03-06 21:06:58,"[[77, 99, -69, 37, 1400], [73, 101, -78, 37, 1800], [81, 98, -82, 37, 1500]]",0,3
2025-03-06 21:06:58,[],0,0
2025-03-06 21:06:58,[],0,0
2025-03-06 21:06:58,"[[97, 92, -86, 37, 1300]]",0,1
2025-03-06 21:06:58,"[[75, 93, -72, 37, 1300], [101, 80, -63, 56, 1900], [94, 81, -71, 37, 2000], [100, 79, -73, 56, 2300], [103, 72, -77, 37, 2300], [105, 73, -81, 56, 2100], [96, 85, -80, 37, 2000]]",0,7
2025-03-06 21:06:58,"[[87, 86, -74, 37, 1800], [102, 84, -65, 37, 2000], [131, 62, -43, 37, 1700]]",0,3
2025-03-06 21:06:58,"[[67, 96, -75, 37, 1700], [50, 109, -78, 37, 1500]]",0,2
2025-03-06 21:06:58,"[[46, 81, -61, -37, 1600]]",1,0
2025-03-06 21:06:58,"[[66, 55, -52, -37, 2200], [70, 55, -55, -37, 2400], [88, 36, -52, -37, 2000], [49, 92, -67, -37, 1500], [59, 80, -80, -37, 2100], [61, 82, -83, -37, 2500], [59, 88, -84, -37, 2500], [57, 94, -86, -37, 2000]]",1,7
2025-03-06 21:06:58,"[[65, 50, -52, -37, 2400], [83, 13, -55, -37, 2600], [-62, 71, -46, -37, 1800], [40, 82, -59, -37, 2800], [54, 77, -61, -37, 2900], [60, 74, -66, -37, 2300], [59, 55, -104, -37, 1700], [61, 81, -90, -37, 2200], [63, 84, -92, -37, 2200], [62, 55, -117, -37, 1500]]",2,8
2025-03-06 21:06:58,"[[64, 52, -43, -37, 1800], [67, 46, -52, -37, 2400], [83, 0, -58, -37, 2500], [55, 88, -11, -37, 1700], [47, 96, -16, -37, 2100], [59, 96, -6, -37, 1900], [74, 80, -39, -37, 2000], [77, 80, -45, -37, 1400], [76, 73, -66, -37, 1800], [72, 83, -65, -37, 2300], [69, 88, -69, -37, 2200], [67, 89, -77, -37, 1500]]",1,11
