timeForPointcloud,frameInfo,in_point_num,out_point_num
2025-03-10 14:03:06,"[[12, 10, -11, 12, 3100], [13, 11, -15, 18, 2400], [14, 12, -14, 12, 3100], [14, 16, -16, 18, 2700], [15, 14, -17, 12, 3100], [14, 25, -10, 18, 2400], [13, 26, -8, 12, 3100], [12, 31, -9, 12, 3000], [4, 27, -33, 12, 3100], [7, 21, -41, 12, 2500], [35, 46, -2, 12, 1800], [33, 51, 6, 12, 2000], [31, 44, -37, 12, 1900], [9, 50, -74, -18, 2300], [0, 20, -88, 12, 2200], [9, 38, -85, -18, 2500], [11, 45, -81, -36, 2000], [9, 1, -94, -24, 2200], [6, 47, -86, -30, 2000], [-8, 25, -94, 18, 1600], [10, 31, -92, -18, 2000], [11, 38, -89, -36, 1800], [-4, 75, -73, 18, 1900], [-3, 51, -96, -36, 1500], [62, 27, -85, 12, 2100], [-12, 60, -95, -30, 1600], [-110, 26, -3, 18, 2000], [112, 8, -5, 12, 3100], [45, 48, -96, -30, 1500], [-116, 18, -7, 18, 2800], [-115, 21, -6, 12, 3100], [-119, 18, -8, 18, 3000], [-117, 30, -6, 12, 3100], [-116, 47, -4, 12, 3100], [-14, 87, -94, 18, 2100], [-7, 119, -47, 12, 2700], [71, 84, -72, 18, 1900], [-111, 72, -36, 18, 1800], [92, 70, -73, 24, 1500], [103, 33, -89, 24, 1400], [16, 55, -137, -30, 1500], [14, 60, -139, -42, 1700], [-71, 26, -137, 18, 1600], [32, 128, -89, 18, 1600], [-100, 130, -35, 18, 1500], [58, 152, -37, 12, 3100], [52, 150, -65, 12, 2800], [36, 166, -42, 12, 2900], [35, 158, -76, 18, 2400], [110, 139, 19, 12, 3100], [10, 90, -173, -18, 2100], [43, 189, 6, 12, 3100], [-143, 97, -99, 18, 3100], [6, 185, -70, 12, 3100], [-125, 137, -81, 18, 3100], [7, 192, -64, 12, 3100], [-123, 140, -78, 24, 2300], [-114, 154, -78, 18, 3100], [-120, 151, -73, 12, 3100], [-110, 158, -75, 24, 2400], [-106, 161, -84, 18, 3100], [-107, 157, -90, 12, 3100], [-108, 159, -86, 24, 2700], [-105, 166, -88, 18, 3100], [-107, 162, -91, 12, 3100], [-118, 151, -96, 24, 2900], [-113, 170, -76, 18, 3100], [-107, 173, -77, 12, 3100], [-136, 137, -102, 24, 2600], [-130, 148, -103, 18, 3100], [-105, 185, -63, 12, 3100], [-146, 81, -146, 24, 2600], [-140, 125, -126, 18, 3100], [-139, 152, -95, 12, 3100], [-143, 118, -130, 24, 2800], [-132, 144, -122, 18, 3100], [-133, 135, -131, 30, 1700], [-125, 156, -113, 12, 3100], [-135, 141, -123, 24, 3100], [-162, 100, -136, 18, 3100], [-17, 198, -123, 12, 3100], [-145, 117, -142, 24, 3100], [-25, 213, -102, 12, 3100], [-124, 198, -59, 18, 3100], [-141, 187, -59, 12, 3100], [-181, 130, -104, 18, 3100], [-174, 142, -100, 12, 3100], [-12, 211, -133, 18, 3100], [-66, 187, -152, 24, 2800], [-17, 222, -121, 18, 3100], [-5, 221, -123, 12, 3100], [-12, 227, -119, 18, 3100], [6, 229, -116, 12, 3100], [-28, 218, -133, 24, 3100], [-9, 233, -117, 18, 3100], [17, 236, -109, 12, 3100], [-24, 228, -124, 24, 3000], [-25, 242, -104, 18, 3100], [-2, 242, -108, 12, 3100], [-28, 245, -96, 24, 2800], [-32, 246, -104, 18, 3100], [-13, 246, -108, 12, 3100], [-28, 240, -117, 24, 2800], [-209, 93, -150, 18, 3100], [-198, 103, -159, 24, 2300], [-237, 71, -125, 18, 3100], [-241, 58, -123, 12, 3100], [-232, 55, -141, 24, 1900], [-45, 247, -125, 18, 3100], [-44, 258, -99, 12, 3100], [-185, 166, -139, 18, 3000], [-89, 265, -52, 12, 2900], [-207, 156, -128, 18, 3100], [70, 279, -20, 12, 3000], [-247, 76, -139, 18, 3100], [-261, 130, 24, 12, 3100], [-247, 96, -133, 18, 3100], [72, 284, -42, 12, 3100], [43, 286, -80, 18, 3100], [44, 292, -52, 12, 3100], [24, 300, -35, 18, 3100], [36, 296, -58, 12, 3100], [42, 286, -93, 24, 2200], [-253, 144, -101, 18, 3100], [39, 303, -37, 12, 3100], [-246, 142, -129, 18, 3100], [59, 288, -103, 12, 3100], [-234, 163, -136, 18, 3100], [-197, 202, -142, 12, 3100], [-246, 150, -130, 24, 2200], [-214, 193, -140, 18, 3100], [-132, 254, -143, 12, 3100], [-128, 275, -112, 18, 2900], [-92, 304, -58, 12, 3100], [-143, 260, -138, 18, 2900], [-255, 103, -186, 24, 1700], [-199, 225, -150, 18, 3000], [-55, 305, -127, 12, 3100], [-266, 96, -181, 24, 1700], [-218, 237, -106, 18, 3100], [-219, 252, -80, 18, 3100], [-210, 267, -50, 12, 3100], [-236, 209, -135, 24, 1900], [-207, 269, -74, 18, 2900], [-207, 277, -30, 12, 3100], [-224, 223, -143, 24, 1900], [-207, 262, -110, 18, 2900], [-213, 278, -10, 12, 3000], [-213, 229, -160, 24, 1800], [-13, 352, 35, 12, 3100], [-298, 188, 66, 12, 3100], [188, 302, 64, 12, 2900], [352, 108, -41, 12, 3100], [-176, 324, -62, 18, 2400], [-169, 333, -1, 12, 3100], [-169, 329, -78, 18, 2100], [-179, 324, 77, 12, 2700], [-167, 331, -90, 18, 1700], [-57, 375, -41, 12, 2400], [-215, 314, 98, 12, 2100], [-257, 271, -135, 18, 1600], [-196, 341, -56, 12, 2200], [-291, 205, -186, 18, 1800], [-230, 314, -97, 12, 2400], [-324, 147, -195, 18, 2100], [-300, 231, -147, 12, 2500], [-30, 371, -170, 18, 2100], [-329, 220, -106, 12, 2600], [-80, 390, -110, 18, 1900], [-2, 412, -28, 12, 2100], [-182, 318, -200, 18, 2400], [-88, 407, 6, 12, 2400], [78, 417, 15, 12, 2400], [-387, 168, -77, 12, 2200], [-339, 249, -100, 18, 2000], [-38, 434, 27, 12, 2200], [-420, 123, 52, 12, 2300], [-432, 90, 58, 12, 2300], [-76, 426, -131, 12, 2200], [-229, 403, -61, 12, 2000], [-43, 459, 98, 12, 1900], [-100, 459, 68, 12, 1900], [426, 227, -21, 12, 2100], [-417, 305, 38, 12, 2000], [-509, 136, -18, 12, 2100], [508, 136, -59, 12, 2000], [492, 224, 31, 12, 2200], [497, 153, -164, 12, 2300], [510, 170, -145, 12, 1600], [42, 538, -152, 12, 2100], [38, 546, -139, 12, 1900], [-492, 234, -179, 12, 1600], [-192, 544, -93, 12, 2000], [-81, 573, -103, 12, 1900], [-556, 287, -88, 12, 1800], [-549, 293, -130, 12, 1800], [-589, 291, -135, 12, 1800], [-598, 243, -198, 12, 2000], [-452, 849, 52, -12, 1800]]",99,100
2025-03-10 14:03:06,"[[11, 9, -13, -12, 3100], [9, 15, -15, -18, 2800], [12, 11, -16, -12, 3100], [6, 19, -17, -18, 3100], [12, 16, -18, -12, 3100], [6, 23, -19, -18, 3100], [11, 25, -13, -12, 3100], [7, 25, -23, -18, 3100], [12, 29, -15, -12, 3100], [11, 26, -27, -12, 3100], [3, 21, -37, -12, 3100], [5, 26, -38, -12, 3100], [19, 35, -37, -12, 2500], [16, 41, -39, -18, 2500], [9, 41, -40, -12, 2600], [32, 42, -40, -12, 2200], [-5, 65, -77, -18, 1800], [64, 78, -28, -12, 2000], [-73, 64, -49, -18, 1600], [-78, 28, -78, -18, 2200], [88, 61, -46, -12, 2700], [94, 49, -57, -12, 2500], [-55, 50, -100, -18, 2500], [-53, 69, -95, -18, 2300], [-26, 110, -69, -18, 2100], [-26, 117, -65, -18, 2000], [18, 146, 2, -12, 2000], [-115, 45, -102, -18, 2000], [78, 131, -68, -12, 3100], [89, 128, -69, -12, 2600], [116, 129, -23, -12, 2600], [-5, 190, -11, -18, 2200], [23, 189, 8, -12, 3100], [39, 190, -18, -12, 3100], [-66, 173, -71, -12, 3100], [-13, 160, -123, -18, 2400], [-12, 181, -89, -12, 3100], [-148, 64, -130, -18, 2400], [-128, 123, -106, -12, 3100], [-122, 128, -115, -12, 3100], [-107, 155, -103, -12, 3100], [-95, 187, -60, -12, 3100], [-100, 177, -90, -18, 1400], [-95, 188, -70, -12, 2900], [51, 152, -159, -18, 1600], [-118, 85, -179, -18, 2200], [-142, 103, -149, -12, 3100], [-124, 145, -136, -12, 3100], [25, 199, -126, -12, 3100], [-37, 177, -160, -18, 2200], [-70, 191, -130, -12, 3100], [-34, 197, -142, -18, 2100], [-36, 199, -138, -12, 3100], [-11, 204, -142, -12, 3100], [28, 210, -138, -12, 3100], [-100, 195, -135, -12, 3100], [-76, 190, -162, -18, 2700], [-73, 215, -129, -12, 3100], [-55, 220, -136, -18, 2500], [-63, 226, -123, -12, 3100], [-63, 226, -131, -18, 2200], [-82, 218, -134, -12, 3100], [-120, 201, -140, -12, 3100], [-105, 181, -181, -18, 1400], [-54, 229, -146, -12, 3100], [-68, 222, -157, -12, 3100], [-68, 229, -154, -12, 2800], [-182, 180, -134, -12, 2500], [-11, 290, -36, -12, 2500], [56, 222, -187, -18, 1800], [33, 282, -95, -12, 3100], [44, 283, -101, -12, 3100], [32, 288, -104, -12, 3100], [-222, 193, -104, -12, 3100], [-242, 170, -111, -12, 2400], [-54, 294, -111, -12, 2700], [-65, 306, -83, -12, 2600], [-59, 313, -75, -12, 2700], [-58, 307, -110, -12, 2300], [-12, 302, -154, -12, 2400], [-15, 318, -126, -12, 2400], [-235, 229, -113, -12, 2700], [-224, 225, -149, -12, 2900], [-182, 257, -163, -12, 2700], [-155, 311, -87, -12, 2600], [-204, 283, -99, -12, 2800], [-285, 214, -87, -12, 2400], [-62, 363, -37, -12, 1700], [-149, 315, -145, -12, 2300], [104, 340, -138, -12, 2400], [-208, 305, -113, -12, 2100], [19, 392, -28, -12, 2000], [7, 396, -24, -12, 2100], [140, 379, -65, -12, 1900], [119, 391, -56, -12, 2200], [-159, 374, -93, -12, 2200], [70, 418, 64, -12, 2200], [-55, 442, -114, -12, 1700], [-52, 548, -110, -12, 1400], [-49, 540, -158, -12, 1400]]",52,48
2025-03-10 14:03:06,"[[15, 19, -19, -12, 3100], [86, 42, -15, -12, 2300], [84, 68, -11, 12, 1300], [91, 81, 24, 12, 1700], [-109, 76, 32, -12, 1700], [-21, 181, 40, -12, 3100], [-3, 184, -49, -18, 1500], [-8, 186, 39, -12, 3100], [-1, 193, -23, -12, 3100], [-94, 171, -38, -12, 3100], [-92, 174, -46, -12, 2500], [-24, 197, -57, -12, 2500], [-129, 157, -55, -12, 2200], [-102, 188, -10, -12, 3000], [201, 73, 36, -12, 3000], [-121, 171, -73, -12, 2900], [-141, 137, -112, -12, 2800], [-22, 212, -85, -12, 2800], [-11, 226, -59, -12, 3100], [-5, 232, -49, -12, 3100], [-168, 165, -53, -12, 3100], [-160, 177, -58, -12, 3100], [-97, 221, -64, -12, 2700], [-48, 198, -151, -12, 3100], [-50, 197, -158, -18, 1700], [-43, 206, -148, -12, 3100], [-56, 206, -150, -12, 3100], [-70, 201, -157, -12, 3100], [-83, 208, -149, -12, 3100], [-130, 229, -96, -12, 2200], [-179, 221, 7, -12, 2400], [-10, 287, 22, -12, 2100], [68, 281, -41, -12, 1700], [-152, 247, -59, -12, 2300], [-31, 274, -117, -12, 3000], [5, 274, -130, -12, 3100], [-144, 265, -62, -12, 2900], [-75, 297, -57, -12, 3100], [-56, 293, -102, -12, 2900], [-257, 147, -121, -12, 2700], [-16, 324, -44, -12, 1900], [25, 324, -63, -12, 2100], [-7, 318, -104, -12, 2300], [32, 328, -80, -12, 2800], [24, 330, -88, -12, 3000], [-32, 339, -64, -12, 3000], [-41, 347, -33, -12, 2900], [-12, 353, -25, -12, 2700], [5, 354, -52, -12, 2700], [10, 326, -157, -12, 1800], [-170, 315, -80, -12, 2200], [-61, 363, -63, -12, 2300], [7, 367, -104, -12, 1900], [6, 393, -7, -12, 1700], [-271, 288, -42, -12, 1700], [-275, 290, -38, -12, 1800], [209, 324, -124, -12, 1800], [-207, 346, -71, -12, 1800], [7, 414, 71, -12, 1400], [9, 429, 98, -12, 2100], [33, 430, 105, -12, 2200]]",18,43
2025-03-10 14:03:07,"[[9, 8, -15, -12, 3100], [11, 19, 3, -12, 3100], [13, 23, -1, -12, 3100], [16, 25, -8, -12, 3100], [-3, 32, -13, -12, 3100], [0, 36, -15, -12, 2700], [10, 41, -1, -12, 2000], [58, 7, -45, -12, 1400], [80, 92, 24, -12, 3000], [99, 74, -33, -12, 2900], [-137, 61, -26, 12, 1500], [-1, 178, 18, -18, 2700], [1, 178, -4, -12, 3100], [-14, 176, 45, -18, 3100], [-12, 177, 43, -12, 3100], [-21, 176, 41, 12, 2000], [-27, 177, 36, -24, 1400], [-31, 179, 42, -18, 3000], [-30, 179, 43, -12, 3100], [28, 188, 5, -12, 3100], [1, 189, -47, -18, 2200], [5, 189, -47, -12, 3100], [13, 199, 29, -12, 3100], [14, 203, 30, -18, 1700], [0, 201, 43, -12, 3100], [-86, 192, -10, -12, 2800], [-115, 176, -41, -12, 2800], [-89, 191, 56, -18, 1700], [-76, 199, 45, -12, 2400], [-38, 217, -22, -12, 2700], [-25, 232, 2, -18, 1700], [-36, 230, -25, -12, 3000], [-35, 232, -33, -12, 3100], [-6, 241, 8, -18, 1600], [-34, 239, -3, -12, 2800], [-42, 193, -159, -18, 1700], [-38, 181, -173, -12, 3100], [-50, 190, -161, 12, 1600], [-89, 186, -154, -18, 1600], [-75, 195, -150, -12, 3100], [-72, 190, -157, 12, 1800], [-119, 156, -173, -18, 1700], [-101, 187, -152, -12, 3100], [-138, 217, -80, -12, 3100], [7, 267, 56, -12, 2600], [-134, 245, 55, -12, 2100], [-142, 219, -132, -12, 1900], [-28, 283, -81, -12, 2500], [-11, 260, -150, -12, 2700], [-134, 288, -26, -12, 2300], [-105, 305, -24, -12, 2200], [-90, 313, -27, -12, 2200], [41, 325, -50, -12, 2000], [10, 331, -44, -12, 2300], [13, 337, -30, -12, 2400], [9, 342, -5, -12, 2300], [-51, 343, 8, -12, 2300], [-107, 334, -6, -12, 2100], [7, 339, -102, -12, 2200], [-14, 356, 32, -18, 1700], [-15, 357, 25, -12, 2900], [-17, 360, 29, -18, 1600], [-17, 361, 27, -12, 2900], [-23, 360, 61, -12, 2000], [130, 346, -8, -12, 1800], [5, 372, -64, -12, 2100], [349, 148, -41, -12, 2200], [345, 171, -12, -12, 1900], [-201, 325, 91, -12, 1800], [-221, 329, 18, -12, 1700], [-261, 305, 12, -12, 1600], [-7, 403, -38, -12, 1800], [6, 406, 45, -12, 2000], [-26, 411, 26, -12, 1800], [106, 400, -48, -12, 1300], [20, 420, 19, -12, 1800], [-5, 418, 109, -12, 3100], [4, 433, 114, -12, 2100], [-311, 333, 26, -12, 1600], [-258, 362, 118, -12, 1400], [-14, 459, -122, -12, 1900], [432, 245, 75, -12, 1300], [-707, 616, 217, 12, 2200], [-581, 770, 67, 12, 2800]]",31,53
2025-03-10 14:03:07,"[[5, 10, -11, 30, 4000], [5, 9, -11, 24, 4100], [7, 11, -15, 36, 3900], [5, 13, -13, 30, 5300], [5, 13, -13, 24, 5400], [8, 13, -17, 36, 4200], [6, 17, -14, 30, 5700], [6, 19, -11, 24, 5600], [7, 21, -5, 18, 5300], [9, 25, -3, 36, 4200], [7, 23, -11, 30, 5600], [8, 24, -7, 24, 6300], [8, 25, -5, 18, 5800], [23, 8, -18, 42, 4100], [22, 13, -16, 36, 4400], [11, 28, -4, 30, 5600], [11, 28, -4, 24, 5900], [10, 29, -4, 18, 6100], [6, 29, -4, 12, 5000], [23, 15, -21, 36, 4700], [19, 28, -6, 30, 4800], [14, 31, -4, 24, 5500], [11, 32, -3, 18, 5500], [6, 34, -4, 12, 5200], [27, 15, -24, 36, 4700], [28, 24, -12, 30, 3800], [24, 28, -12, 24, 4500], [15, 35, -8, 18, 4400], [5, 38, -3, 12, 4500], [13, 22, -34, 30, 4300], [8, 23, -35, 24, 4000], [-3, 22, -36, 18, 4000], [34, 16, -27, 42, 4100], [19, 20, -37, 30, 4200], [16, 18, -40, 24, 4100], [-3, 19, -43, 18, 4000], [2, 26, -38, 12, 3900], [18, 46, 4, 48, 3800], [25, 5, -44, 24, 3300], [5, 31, -40, 12, 3300], [23, 49, 1, 48, 3700], [27, 36, -31, 42, 4000], [32, 21, -39, 36, 3900], [29, 15, -43, 30, 3400], [7, 32, -44, 24, 3600], [6, 37, -39, 18, 3600], [28, 50, 2, 48, 3400], [33, 32, -36, 42, 3900], [35, 27, -38, 36, 4000], [29, 7, -50, 30, 4100], [17, 33, -45, 18, 4300], [29, 39, -38, 48, 3300], [33, 33, -40, 42, 3700], [24, 56, 3, 30, 3800], [41, 48, 15, 36, 3600], [31, 57, -8, 30, 4000], [28, 59, -1, 24, 4500], [30, 58, 4, 18, 4300], [26, 49, -42, 48, 3300], [25, 61, -22, 42, 3300], [38, 56, 13, 36, 3500], [37, 58, -11, 30, 3900], [32, 61, -1, 24, 4300], [32, 61, 2, 18, 3900], [67, 29, -11, 54, 3700], [65, 33, -8, 48, 4900], [65, 34, -7, 42, 5100], [62, 39, -3, 36, 3900], [46, 55, -16, 30, 3600], [-7, 71, -20, 12, 2800], [69, 35, -9, 54, 4300], [68, 36, -8, 48, 5800], [68, 37, -7, 42, 5800], [67, 38, -4, 36, 4600], [65, 38, -17, 24, 2600], [4, 77, -6, 18, 3100], [5, 60, -49, 12, 2600], [71, 38, -9, 54, 4300], [70, 39, -8, 48, 5700], [70, 40, -7, 42, 5800], [66, 46, -3, 36, 5000], [54, 60, -1, 30, 3200], [74, 40, -9, 54, 3800], [73, 42, -7, 48, 5200], [71, 46, -5, 42, 5400], [64, 55, -4, 36, 4900], [57, 63, -3, 30, 3800], [77, 43, -9, 54, 2900], [75, 48, -4, 48, 4200], [68, 57, -3, 42, 4800], [63, 63, -5, 36, 4800], [62, 63, -8, 30, 4100], [67, 46, -36, 24, 2800], [70, 61, -1, 48, 2400], [62, 69, -9, 36, 4000], [68, 41, -49, 24, 2900], [35, 86, 6, 12, 2700], [57, 70, -37, 78, 2200], [51, 77, -29, 72, 2400], [78, 58, -5, 42, 2700], [81, 52, -12, 36, 3500], [43, 86, 13, 18, 3100], [15, 83, -48, 12, 3100], [19, 99, 0, 66, 2300], [67, 73, 14, 42, 3000], [77, 63, -8, 30, 2800], [9, 68, -74, 12, 4000], [16, 103, -8, 72, 2900], [8, 104, -3, 66, 3000], [74, 72, -11, 42, 3200], [18, 27, -100, 12, 4200], [6, 108, -10, 72, 2800], [81, 65, -33, 42, 3100], [4, 108, -7, 36, 3300], [72, 84, -18, 72, 2200], [82, 67, -38, 42, 2900], [-7, 112, 6, 36, 3200], [103, 39, 23, -42, 3300], [-21, 106, -45, 36, 2900], [109, 31, 26, -42, 3500], [109, 29, 27, -48, 3300], [86, 64, -54, 42, 3000], [77, 83, -41, 36, 3500], [110, 40, 27, -36, 2300], [83, 80, -46, 42, 3300], [77, 96, -14, 36, 3900], [71, 96, 31, 30, 4100], [84, 91, -33, 42, 3400], [79, 100, 7, 36, 4000], [71, 103, 27, 30, 3800], [73, 109, -18, 42, 3300], [80, 101, 27, 36, 3700], [125, 42, 5, 18, 3700], [94, 73, -66, 54, 2100], [124, 50, -28, 48, 3300], [121, 56, -25, 42, 3700], [88, 63, -83, 36, 3600], [81, 104, 32, 30, 3900], [39, 123, -42, 12, 3600], [116, 75, -22, 54, 2700], [125, 60, -7, 48, 3800], [123, 64, -5, 42, 4100], [103, 56, -76, 36, 3800], [126, 67, -17, 54, 3100], [129, 62, -7, 48, 4300], [127, 67, -4, 42, 4600], [112, 70, -57, 36, 4000], [131, 65, -15, 54, 2900], [133, 64, -6, 48, 4100], [130, 70, -4, 42, 4500], [110, 98, -12, 36, 3700], [-118, 18, -89, -24, 2700], [-135, 60, -15, -36, 3200], [-131, 69, -2, -42, 3700], [135, 68, 1, 48, 3500], [127, 81, 3, 42, 3200], [97, 113, 23, 36, 3700], [111, 97, 33, 30, 3200], [38, 130, -68, 18, 3200], [134, 77, -11, 90, 2000], [138, 72, -1, 48, 2900], [-150, 44, -1, 42, 2700], [-122, 78, -59, 18, 2600], [-112, 102, 36, -30, 2100], [142, 71, -8, 48, 2600], [153, 43, -7, 42, 3100], [96, 121, -37, 24, 3200], [136, 86, 25, 36, 3800], [93, 132, 18, 24, 3600], [121, 114, -10, 42, 3000], [84, 142, -28, 36, 3800], [136, 100, -22, 48, 2100], [128, 113, -6, 42, 3000], [110, 130, -12, 36, 3200], [127, 106, 41, 24, 2700], [127, 119, -12, 42, 2400], [104, 141, 3, 36, 2800], [-163, 55, 33, 30, 3500], [158, 74, 6, 24, 2900], [-150, 91, 35, 36, 2200], [-170, 37, 42, 30, 2800], [170, 47, 29, 24, 2900], [16, 174, -37, 12, 3000], [-166, 65, 44, 30, 2600], [22, 181, 2, 12, 3800], [172, 62, 35, 30, 2300], [48, 135, -120, 24, 2800], [18, 184, 22, 12, 2900], [184, 30, -10, -42, 2000], [152, 113, 19, 42, 2700], [150, 108, 45, 36, 3200], [-6, 119, -149, 24, 3000], [40, 52, -179, 18, 3000], [24, 58, -181, 12, 2900], [-125, 141, 28, -24, 3400], [147, 100, -69, -36, 2100], [188, 31, -11, -42, 2700], [156, 114, 24, 42, 2800], [153, 111, 45, 36, 3700], [-6, 81, -177, 24, 3000], [-112, 122, -104, -12, 4000], [-133, 130, -58, -18, 3900], [-141, 126, -48, -24, 3700], [155, 122, 16, 42, 2600], [153, 118, 43, 36, 3400], [2, 143, -137, 24, 2600], [-3, 81, -181, 18, 3900], [-102, 168, -28, -12, 4200], [-130, 140, -53, -18, 4300], [-150, 123, -43, -24, 4000], [-179, 87, -11, -30, 3500], [187, 46, -44, -42, 2200], [169, 110, -16, 48, 2000], [158, 124, 21, 42, 2300], [151, 129, 37, 36, 3100], [144, 132, 49, 30, 2700], [-3, 150, -136, 24, 3800], [-4, 95, -179, 18, 4200], [3, 98, -178, 12, 4300], [-108, 167, -38, -12, 4200], [-132, 144, -54, -18, 4200], [-159, 118, -45, -24, 4300], [-174, 98, -35, -30, 4300], [-175, 90, -49, -36, 3100], [179, 100, 12, 48, 1800], [151, 133, 43, 42, 2600], [151, 132, 44, 36, 2900], [99, 175, 43, 30, 3300], [-22, 110, -174, 24, 2800], [-16, 104, -178, 18, 3700], [-110, 166, -55, -12, 3900], [-127, 151, -61, -18, 3800], [-167, 108, -57, -24, 4100], [-178, 93, -50, -30, 3900], [-175, 93, -60, -36, 3700], [87, 187, 39, 36, 2800], [132, 161, 25, 30, 3800], [-189, 94, -2, 24, 3400], [6, 208, 28, 12, 4000], [-126, 166, 30, -18, 3500], [-173, 111, -45, -24, 2800], [-182, 100, -37, -30, 3900], [-162, 125, 50, -36, 3300], [208, 20, -45, 36, 3100], [184, 106, 22, 24, 3000], [12, 58, -207, 18, 3400], [9, 152, -151, 12, 4200], [-165, 45, -130, -12, 2900], [-155, 135, -64, -18, 3200], [-85, 192, -43, -24, 2700], [-176, 116, 42, -30, 3700], [177, 114, 55, 48, 2100], [156, 150, 16, 42, 2600], [183, 103, -57, 36, 2900], [5, 101, -193, 18, 3500], [4, 143, -165, 12, 3800]]",137,119
