timeForPointcloud,frameInfo,in_point_num,out_point_num
2025-03-06 19:41:11,"[[-78, 34, 0, -26208, 2800], [-86, 20, 10, -26240, 2200], [-78, 43, 2, -26208, 3100], [-74, 54, 13, -26208, 2700], [-60, 70, 7, -26240, 2100], [-88, 41, 7, -26240, 2700], [-91, 33, 7, -26208, 3100], [-60, 74, 14, -26240, 2100], [-25, 86, 45, 13, 2100], [-96, 29, 9, -26240, 2900], [-21, 88, 43, 23, 2100], [-88, 47, 15, -26208, 3100], [-31, 91, 29, 9, 2200], [-20, 90, 39, 18, 2300], [-25, 92, 42, 13, 3100], [95, 41, 14, -26240, 2200], [-18, 92, 47, 23, 3000], [-91, 47, 19, -26208, 2800], [-14, 87, 56, 27, 2000], [-24, 92, 42, 9, 3100], [-19, 91, 47, 18, 3100], [-22, 97, 44, 13, 3100], [-95, 49, 20, -26240, 2800], [-13, 95, 50, 23, 2800], [-92, 55, 16, -26208, 2300], [-22, 97, 43, 9, 3100], [-98, 39, 23, -26240, 2400], [-16, 96, 48, 18, 2900], [-102, 40, 24, -26240, 2800], [-79, 77, 21, -26208, 2500], [-15, 102, 45, 9, 1900], [102, 31, 37, -26240, 2200], [-58, 95, 33, -26240, 2200], [-81, 79, 28, -26240, 2700], [-97, 51, 38, -26208, 1700], [-72, 86, 28, -26240, 2800], [-58, 102, 25, -26240, 2600], [-83, 83, 23, -26240, 2500], [-49, 106, 27, -26240, 2000], [-78, 88, 23, -26240, 2800], [-71, 98, 25, -26240, 2800], [-66, 102, 24, -26240, 2100], [-66, 102, 25, -26240, 2300], [-80, 91, 25, -26240, 2600], [-80, 96, 26, -26240, 2800], [-64, 105, 34, -26240, 2500], [-79, 97, 25, -26240, 2200], [-68, 105, 26, -26240, 2900], [-69, 109, 26, -26240, 2800], [-64, 109, 37, -26240, 3100], [-56, 112, 40, -26208, 1900], [-64, 110, 32, -26240, 3100], [-60, 118, 30, -26240, 3100], [-53, 119, 38, -26240, 3100], [-47, 120, 41, -26208, 2800], [-56, 119, 34, -26240, 3100], [-54, 126, 27, -26240, 2900], [-48, 127, 33, -26240, 3100], [-37, 128, 43, -26208, 2800], [-52, 124, 36, -26240, 1800]]",56,4
2025-03-06 19:41:11,"[[74, 0, -33, 13, 2200], [76, 0, -30, 9, 2900], [79, 0, -31, 13, 2800], [74, 0, -41, 9, 3100], [-78, 0, -43, 13, 2300], [-69, 0, -56, 9, 3000], [86, 35, -6, 9, 2800], [-92, 29, -4, 9, 2900], [-70, 72, 12, 13, 2400], [-93, 0, 39, -26208, 1700], [-88, 48, 11, 9, 3100], [-70, 75, 19, 13, 2600], [-82, 65, 3, -26240, 1700], [-82, 63, 14, -26208, 2600], [-81, 63, 17, 9, 3100], [-69, 79, 26, 13, 2500], [-74, 78, 13, -26208, 2600], [-73, 77, 21, 9, 3100], [-88, 63, 31, 13, 2200], [-45, 101, 20, -26240, 2000], [-73, 83, 16, -26208, 1900], [-76, 80, 21, 9, 2500], [-38, 109, 16, -26240, 1600], [-79, 83, 19, -26208, 2800], [-81, 80, 22, 9, 1900], [-57, 99, 20, -26240, 1800], [-80, 87, 21, -26208, 3100], [-66, 102, 22, -26240, 2300], [-75, 97, 18, -26208, 2800], [-63, 108, 27, -26240, 3100], [-70, 105, 18, -26208, 2800], [-68, 103, 33, -26240, 2600], [-53, 118, 26, -26240, 3100], [-56, 116, 25, -26208, 2800], [-59, 115, 25, -26240, 3100], [-52, 123, 21, -26240, 3100], [-63, 118, 25, -26208, 2900], [23, 113, 72, 9, 1800], [-53, 123, 17, -26240, 2700], [-97, 98, 22, -26240, 1900], [-135, 25, 28, -26208, 1900], [-143, 70, 11, 23, 2100], [159, 0, 4, 18, 1700], [-146, 67, 26, 23, 2600], [-146, 72, 13, 18, 2600], [-139, 89, 28, 23, 2200], [-130, 104, 10, 18, 2300], [-56, 154, 47, 13, 1900], [19, 167, 31, 18, 1800], [-140, 98, 36, 13, 1800], [-159, 64, 34, 23, 1700], [-123, 121, 29, 18, 2300], [-64, 165, 43, 13, 1800], [-25, 150, 101, 9, 1900], [-62, 168, 34, 18, 1700], [-38, 151, 116, 13, 2400], [-24, 157, 112, 9, 2400], [-99, 112, 124, 18, 1800], [-6, 157, 121, 13, 2200], [14, 147, 132, 9, 2400]]",47,13
2025-03-06 19:41:11,"[[77, 15, -31, 9, 2800], [-61, 63, 11, -26208, 2100], [76, 0, -47, 9, 3100], [84, 36, -13, 13, 2300], [-89, 25, 10, 9, 3000], [92, 28, -14, 13, 2200], [-94, 16, 16, -26208, 2200], [90, 34, -8, 9, 3100], [-95, 26, 19, -26208, 2600], [-93, 26, -28, 9, 2600], [101, 0, 26, -26208, 2300], [-45, 0, -95, 9, 2300], [-76, 74, 20, -26208, 2200], [-76, 77, -8, 9, 1800], [-72, 84, 16, -26240, 2300], [-87, 67, 23, -26208, 3100], [104, 41, -12, 9, 1700], [-74, 87, 22, -26240, 2500], [-76, 85, 21, -26208, 3100], [-62, 100, 21, -26240, 2300], [-62, 102, 14, -26208, 3100], [-37, 116, 23, -26240, 2100], [-44, 114, 22, -26208, 2300], [-30, 122, 23, -26240, 2000], [-26, 110, 60, -26208, 2100], [-23, 130, -6, -26240, 1800], [-50, 122, 8, -26208, 2000], [-64, 117, 23, -26240, 1900], [-59, 119, 29, -26208, 2700], [-50, 123, 44, -26208, 2200], [-101, 118, 60, -26208, 1500], [-135, 97, -12, 9, 2000], [-44, 164, -20, -26208, 1900], [-82, 149, -18, 9, 1800], [-64, 157, -95, 9, 1800], [-57, 177, 68, 9, 1900], [-10, 163, 119, 9, 2200], [5, 156, 134, 9, 1900], [-236, 250, -113, 9, 2000], [-314, 140, -124, 9, 2100], [-128, 371, 15, 9, 2200], [-87, 385, 40, 9, 1900], [-329, 228, 14, -26208, 1800], [64, 352, -189, 9, 1900], [-20, 821, 544, -26208, 2000], [-83, 778, 599, 9, 1700]]",27,19
2025-03-06 19:41:11,"[[198, 170, -154, -26304, 2400], [197, 170, -155, 96, 2400], [199, 169, -153, 101, 2400], [197, 169, -155, -26304, 2400], [157, 204, -167, -26304, 2400], [157, 205, -166, 96, 2400], [156, 205, -166, 101, 2300], [158, 204, -167, -26304, 2300], [156, 205, -167, -26304, 1300], [152, 202, -174, 92, 1300], [102, 210, -205, -26304, 2500], [103, 210, -205, 96, 2400], [103, 209, -206, 101, 2200], [103, 211, -204, -26304, 2200], [143, 204, -192, -26304, 2600], [144, 203, -192, 96, 2600], [145, 201, -194, 101, 2400], [140, 206, -192, -26304, 2500], [133, 201, -208, -26304, 2400], [134, 202, -207, 96, 2500], [131, 204, -206, 101, 2300], [133, 201, -208, -26304, 2300], [124, 139, -263, -26304, 2400], [119, 142, -264, 96, 2500], [125, 139, -263, 101, 2400], [124, 131, -267, -26304, 2400], [53, 124, -298, -26304, 2400], [52, 125, -297, 96, 2400], [55, 126, -296, 101, 2400], [57, 120, -298, -26304, 2300], [101, 234, -216, -26304, 2000], [105, 236, -212, 96, 1900], [0, 0, 339, -26304, 2300], [43, 0, -336, 96, 2300], [65, 0, 332, 101, 2000], [79, 0, -329, -26304, 2000], [-340, 0, 43, -26304, 2300], [-337, 46, 39, 96, 2300], [-340, 0, 44, 101, 2000], [-335, 59, 35, -26304, 2000], [-178, 290, -61, -26304, 2200], [-173, 293, -62, 96, 2200], [-179, 290, -60, 101, 2000], [-171, 294, -62, -26304, 2000], [88, 279, -191, -26304, 2400], [85, 281, -190, 96, 2500], [89, 279, -191, 101, 2300], [86, 281, -190, -26304, 2200], [114, 233, -240, -26304, 2600], [116, 233, -240, 96, 2600], [116, 233, -239, 101, 2400], [114, 233, -240, -26304, 2500], [118, 235, -237, -26304, 1500], [118, 231, -241, 92, 1600], [102, 192, -284, -26304, 2400], [104, 187, -286, 96, 2500], [105, 188, -285, 101, 2300], [102, 182, -291, -26304, 2300], [100, 286, -197, -26304, 2800], [100, 285, -199, 96, 2900]]",5,55
2025-03-06 19:41:11,"[[38, 47, -54, -26240, 1900], [50, 28, -57, -26208, 2500], [53, 0, -66, -26240, 2800], [17, 0, -83, -26208, 3100], [-43, 0, 78, -26240, 2500], [-68, 0, 57, -26208, 3100], [-64, 66, 13, -26240, 2100], [-87, 32, -1, -26208, 3100], [90, 19, -11, 9, 1900], [-67, 70, 0, -26240, 2000], [89, 35, -10, -26208, 3100], [96, 28, -10, -26208, 3000], [-86, 53, 2, 9, 2800], [-70, 74, 22, -26240, 1900], [-88, 55, 14, -26208, 3100], [-95, 44, 5, 9, 3100], [-63, 83, 29, -26240, 2200], [-67, 82, 24, -26208, 2600], [-106, 21, 9, 9, 3100], [-56, 97, 3, -26240, 2000], [-45, 102, 15, -26208, 2300], [-94, 68, -11, -26240, 2200], [-78, 76, 39, -26208, 3100], [-82, 81, 12, -26240, 1700], [-83, 85, 13, -26240, 2600], [-19, 0, 119, -26208, 2700], [-105, 58, 13, -26240, 1800], [-82, 88, 29, -26240, 2500], [-36, 115, 29, -26208, 2900], [-55, 113, 25, -26208, 2400], [18, 98, 86, -26208, 1800], [29, 97, 90, -26208, 1800], [-38, 77, 143, -26240, 1800], [-31, 51, 156, -26208, 1800], [-33, 125, 111, -26240, 2300], [-24, 92, 142, -26208, 2500], [-31, 128, 114, -26240, 2000], [-17, 100, 142, -26208, 2400], [-27, 131, 118, -26208, 2600], [-22, 113, 142, -26208, 2600], [34, 140, -118, -26208, 1600], [-18, 141, 126, 9, 1900], [-48, 188, 38, -26208, 1600], [14, 176, 98, -26208, 1600], [-33, 147, -140, -26208, 1800], [-65, 199, -17, -26208, 1500], [88, 80, 177, -26208, 1600], [-2, 208, -114, -26208, 1700], [158, 160, -146, -26208, 1600], [2, 132, 255, -26208, 1700], [-3, 62, 285, -26208, 1600], [51, 233, -200, -26208, 2000], [3, 263, -167, 9, 1700], [41, 255, -180, -26208, 1800], [-223, 153, -175, -26208, 1400], [5, 293, -198, -26208, 1800], [-75, 309, -164, -26208, 1700], [300, 168, -111, -26208, 2500], [245, 268, -40, -26240, 2100], [323, 128, -113, -26208, 2400]]",27,33
2025-03-06 19:41:11,"[[-50, 53, -8, -26240, 2000], [-64, 40, 15, -26240, 2700], [40, 0, 66, -26208, 2500], [-50, 58, -8, -26240, 2100], [47, 0, -66, -26240, 3100], [60, 0, -54, -26208, 3100], [-29, 75, -8, -26240, 2100], [78, 31, -12, -26240, 2100], [60, 40, -45, -26240, 2900], [69, 0, -50, -26208, 3100], [73, 42, -9, -26240, 2800], [79, 41, -9, -26240, 2300], [60, 65, 5, -26240, 2700], [-87, 19, 4, -26208, 3100], [73, 51, -6, -26240, 3100], [-84, 37, 12, -26240, 2200], [80, 46, -10, 13, 2400], [-86, 35, 8, -26240, 3000], [-92, 15, -4, -26208, 3100], [82, 42, -12, 9, 3100], [-83, 41, 5, -26240, 2800], [-86, 41, 17, -26240, 2300], [83, 49, -11, 13, 2900], [-88, 39, 10, -26240, 3100], [94, 25, 0, -26208, 3100], [84, 47, -11, 9, 3100], [-82, 47, 19, -26240, 2700], [-95, 34, 3, -26240, 2300], [83, 56, -11, 13, 2400], [-97, 28, 1, -26240, 2900], [82, 58, -7, -26208, 2900], [82, 58, -11, 9, 3100], [-92, 35, 21, -26240, 2800], [96, 40, 11, -26240, 2200], [-96, 36, 19, 13, 1700], [59, 0, -86, -26240, 2100], [82, 55, 33, -26208, 2400], [99, 33, -1, -26240, 1700], [-85, 57, 19, 9, 3100], [100, 25, 14, -26240, 2300], [-88, 60, 18, -26240, 2900], [107, 0, 18, 13, 1800], [-86, 63, 21, -26240, 2600], [-58, 89, 21, -26208, 2900], [-74, 78, 11, -26240, 2100], [-101, 35, 17, 9, 3100], [-87, 62, 20, -26240, 2900], [-103, 41, 17, -26240, 2800], [106, 34, 13, 13, 1600], [-64, 89, 23, -26240, 3100], [-9, 111, 18, -26208, 2600], [-102, 47, 3, -26240, 1600], [-97, 56, 8, 9, 2700], [-75, 81, 19, -26240, 3100], [-69, 91, 23, -26240, 3100], [-77, 85, 17, -26208, 2900], [-111, 31, 12, 9, 1900], [-76, 85, 22, -26240, 2900], [-81, 81, 34, -26240, 1900], [-79, 85, 30, -26240, 2800]]",36,24
2025-03-06 19:41:12,"[[-71, 16, -4, -26208, 2100], [1, 68, -27, 9, 1500], [-54, 55, -1, -26208, 1400], [34, 55, -41, 9, 3000], [79, 15, -11, -26240, 2600], [69, 35, -23, -26208, 2200], [44, 51, -44, 9, 3100], [-69, 41, -9, -26240, 2100], [1, 85, 5, -26240, 1600], [-76, 37, -10, 13, 1500], [-83, 17, -7, -26240, 2900], [44, 72, -10, -26240, 1300], [-76, 37, -9, -26208, 3100], [78, 32, -10, -26240, 1700], [50, 53, -43, 9, 2700], [-77, 36, -6, -26240, 2700], [-88, 12, -6, -26240, 3100], [86, 22, 6, 13, 2200], [-83, 31, -6, -26240, 3100], [-83, 30, 5, -26240, 2400], [-85, 26, -8, -26208, 3100], [-88, 10, -9, -26240, 3100], [86, 23, -1, 9, 2600], [-76, 47, 2, -26240, 2600], [-87, 30, -10, -26240, 3100], [-90, 23, -7, -26240, 3100], [-87, 30, -10, -26208, 3100], [-93, 0, -10, -26240, 3100], [84, 34, 18, 9, 2600], [-90, 19, -9, -26240, 2300], [73, 57, 9, 18, 1800], [-89, 27, 1, -26240, 3100], [82, 50, -12, 23, 2400], [-93, 25, -6, -26240, 3100], [-53, 56, 58, -26208, 2400], [-93, 23, -9, -26240, 3100], [62, 28, -68, 9, 2300], [-82, 0, -51, -26240, 2400], [85, 45, -11, 18, 2400], [-93, 27, -2, -26240, 3100], [-97, 28, -2, -26240, 3100], [-49, 85, 20, -26208, 2700], [58, 78, -25, 27, 1800], [-90, 46, -3, -26240, 3100], [59, 0, -82, 9, 1900], [6, 99, 18, -26240, 2500], [91, 41, -10, 18, 3100], [98, 22, -3, -26240, 2500], [-62, 82, 20, -26240, 3100], [29, 100, -8, 23, 2100], [-86, 58, -5, -26240, 2400], [-66, 78, 21, -26208, 3000], [84, 0, 62, 27, 1700], [-97, 38, 1, -26240, 2500], [-52, 88, 22, -26240, 3100], [82, 64, -11, 18, 2500], [-103, 35, -1, 23, 2400], [-74, 75, 25, -26240, 2000], [-69, 79, 28, -26208, 2900], [94, 52, 12, 27, 2300]]",41,19
2025-03-06 19:41:12,"[[-73, 4, -1, -26240, 2500], [-70, 20, 9, -26208, 2100], [-70, 21, -1, -26240, 2100], [-72, 16, 1, -26240, 2100], [-76, 13, -3, -26240, 2800], [-71, 29, 12, -26208, 2900], [71, 29, -6, 27, 2500], [-77, 0, -7, -26240, 3100], [-73, 24, 9, 9, 1900], [-76, 14, 0, -26240, 3100], [-71, 29, 4, 18, 2000], [-70, 32, 2, -26240, 1800], [-80, 12, 9, -26208, 3100], [80, 15, -6, 27, 3100], [-81, 0, -5, -26240, 3100], [-73, 33, 15, 9, 3100], [-75, 31, 6, -26240, 3100], [73, 35, -2, 18, 3100], [-75, 31, 8, -26240, 1700], [-81, 0, -8, 36, 2400], [84, 14, -7, -26240, 3100], [83, 18, -3, -26208, 3100], [84, 14, -4, 27, 3100], [-85, 0, -7, -26240, 3100], [80, 24, 13, 9, 3100], [-80, 28, 3, -26240, 3100], [69, 49, -9, 18, 3100], [82, 23, -3, 36, 2600], [-89, 6, -8, -26240, 2600], [80, 38, -9, -26208, 3100], [87, 14, 10, 27, 3100], [-88, 10, -10, -26240, 3100], [67, 0, 58, 9, 3100], [-85, 26, -4, -26240, 3100], [61, 63, -16, 18, 3100], [-87, 13, 11, 36, 2400], [80, 46, -3, -26208, 2900], [-64, 66, 10, 27, 3100], [-82, 0, 44, -26240, 2200], [-88, 23, 20, 9, 3100], [-89, 0, -26, -26240, 2400], [90, 18, -13, 18, 3100], [-90, 24, -3, -26240, 2200], [-78, 47, 16, 36, 2400], [-85, 43, 18, -26208, 3100], [-68, 68, 3, 27, 3100], [-67, 68, 15, -26240, 1900], [-82, 48, 20, 9, 3100], [-37, 77, 45, -26240, 2100], [-19, 94, 14, 18, 3000], [96, 10, -3, -26240, 2300], [-96, 0, -11, 36, 1700], [-34, 93, 17, -26240, 1400], [-62, 78, 12, -26208, 3000], [88, 46, -17, 27, 2600], [-53, 83, 19, -26240, 2000], [-69, 63, 38, 9, 2700], [-14, 100, -2, -26240, 1900], [35, 93, 17, 18, 3000], [-46, 75, 49, 36, 1900]]",43,17
2025-03-06 19:41:12,"[[59, 43, -8, 13, 2600], [67, 28, -6, -26208, 3000], [-64, 36, -2, 9, 2500], [67, 29, -7, 18, 2200], [74, 22, -8, 13, 3100], [75, 16, -8, -26240, 2200], [-67, 36, 12, 23, 1700], [68, 35, -7, -26208, 3100], [66, 40, -8, 9, 3100], [-72, 14, -24, 18, 2200], [-71, 38, 3, 13, 3100], [76, 27, -3, -26240, 2300], [-79, 18, 4, 23, 2500], [72, 38, -5, -26208, 3000], [-73, 35, 1, 27, 2000], [51, 63, -3, 9, 3100], [-29, 74, 15, 18, 1900], [-45, 72, 0, 13, 2500], [-81, 23, 8, -26240, 2100], [78, 34, 4, 23, 2300], [80, 26, 12, -26208, 2100], [-83, 18, 0, 27, 2200], [82, 21, -7, 9, 3100], [-85, 0, 9, -26240, 2000], [27, 79, 16, 18, 2100], [56, 52, -45, 13, 3100], [-80, 30, 24, -26240, 2200], [43, 77, -10, 23, 2400], [-79, 31, 28, -26208, 2000], [54, 54, -45, 9, 3100], [-85, 19, 19, -26240, 2000], [62, 48, -41, 18, 3100], [0, 92, -16, 23, 2600], [84, 38, -10, 41, 2500], [46, 0, 81, -26208, 2000], [-89, 24, -13, 27, 2100], [87, 32, -11, 46, 2400], [40, 76, -34, 9, 3100], [72, 0, 58, -26240, 1500], [64, 64, -19, 18, 3100], [80, 49, -22, 13, 3100], [-52, 81, -11, 23, 2800], [86, 42, -11, 41, 2900], [-91, 26, -22, 27, 2300], [87, 41, -11, 46, 2900], [-91, 31, -11, 9, 3100], [55, 78, -15, -26240, 1600], [-85, 44, -12, 18, 3100], [-41, 23, 89, 23, 2600], [86, 49, -16, 41, 2600], [-38, 91, 18, -26208, 2300], [-66, 72, 23, 27, 2600], [87, 49, -14, 46, 2400], [-96, 27, 17, 9, 3100], [82, 58, -10, -26240, 2000], [-89, 45, -17, 18, 3000], [-48, 89, 26, 13, 3000], [-50, 91, 12, -26240, 2000], [-38, 95, 21, 23, 2600], [-63, 82, 12, 41, 1800]]",31,29
2025-03-06 19:41:12,"[[-68, 26, 0, 32, 2400], [60, 42, -8, 13, 2300], [71, 17, -8, 23, 2300], [-66, 32, 2, 27, 2500], [64, 32, -14, 18, 1900], [-72, 27, -5, 32, 2900], [68, 36, -8, 13, 3100], [71, 29, -8, 23, 3100], [10, 76, -13, 27, 2100], [66, 40, -6, 9, 3000], [76, 9, -8, 18, 3100], [66, 46, -8, 32, 2700], [69, 43, -4, 13, 3100], [78, 19, -8, 23, 3100], [80, 9, -9, 27, 3100], [67, 45, -6, 9, 3100], [78, 22, -9, 18, 3100], [81, 0, 0, 36, 1800], [-84, 11, -6, 32, 2800], [60, 60, 9, 13, 3100], [83, 14, -11, 23, 3100], [-81, 25, -10, 27, 3100], [59, 61, -5, 9, 3100], [81, 25, -10, 18, 3100], [-77, 44, -9, 32, 2400], [59, 61, 25, 13, 2900], [86, 17, -13, 23, 3100], [-83, 33, 3, 41, 2100], [-88, 7, -10, 27, 2700], [61, 63, -14, 9, 2900], [83, 31, -10, 18, 3100], [-73, 50, -4, 36, 3000], [-74, 55, -9, 32, 2900], [86, 8, -34, 13, 3000], [-65, 66, 5, 23, 2400], [-82, 43, -3, 41, 2300], [-74, 28, 48, 27, 1700], [-83, 0, -41, 9, 2400], [84, 39, -7, 18, 2600], [-79, 49, -5, 36, 3100], [-79, 55, -5, 32, 1900], [59, 62, -45, 13, 3100], [61, 60, -44, 23, 2800], [-89, 12, -35, 27, 2400], [52, 67, -47, 9, 3100], [62, 66, -33, 18, 3100], [-83, 49, -10, 36, 2600], [-80, 60, 13, 32, 3000], [58, 70, -43, 13, 3100], [-71, 71, 11, 23, 3100], [-68, 72, 19, 27, 3100], [52, 74, -43, 9, 3100], [66, 74, -12, 18, 3100], [96, 25, 15, 36, 2200], [-85, 59, 15, 32, 3100], [-91, 50, -14, 13, 3100], [-65, 80, 18, 23, 3100], [-69, 76, 20, 27, 3100], [53, 89, -12, 9, 2800], [-56, 88, 3, 18, 3100]]",27,33
