timeForPointcloud,frameInfo,in_point_num,out_point_num
2025-03-06 19:40:43,[],0,0
2025-03-06 19:40:43,"[[-20, 855, 490, -26208, 1900], [-54, 780, 599, 9, 1600]]",0,2
2025-03-06 19:40:43,"[[-12, 821, 544, -26208, 1800]]",0,1
2025-03-06 19:40:43,"[[-12, 802, 572, -26208, 1900]]",0,1
2025-03-06 19:40:43,"[[-12, 821, 544, -26208, 1800], [-54, 780, 599, 9, 1600]]",0,2
2025-03-06 19:40:43,"[[-20, 821, 544, -26208, 1900], [-79, 778, 599, 9, 1600]]",0,2
2025-03-06 19:40:43,"[[-71, 729, 658, -26208, 1800], [-79, 778, 599, 9, 1600]]",0,2
2025-03-06 19:40:43,"[[-71, 729, 658, -26208, 1700]]",0,1
2025-03-06 19:40:44,"[[-12, 821, 544, -26208, 1900], [-79, 778, 599, 9, 1600]]",0,2
2025-03-06 19:40:44,"[[-50, 758, 627, -26208, 2000], [7, 905, 390, 9, 1700]]",0,2
2025-03-06 19:40:44,"[[-31, 759, 627, -26208, 1900], [3, 905, 390, 9, 1600]]",0,2
2025-03-06 19:40:44,[],0,0
2025-03-06 19:40:44,"[[-12, 821, 544, -26208, 1800], [-78, 774, 604, 9, 1700]]",0,2
2025-03-06 19:40:44,"[[-20, 821, 544, -26208, 1900], [-54, 780, 599, 9, 1600]]",0,2
2025-03-06 19:40:44,"[[-31, 759, 627, -26208, 1900]]",0,1
2025-03-06 19:40:44,"[[-13, 846, 505, -26208, 1900], [-54, 780, 599, 9, 1700]]",0,2
2025-03-06 19:40:44,"[[-84, 728, 658, -26208, 2000], [-54, 780, 599, 9, 1600]]",0,2
2025-03-06 19:40:44,"[[-12, 821, 544, -26208, 1800], [-79, 778, 599, 9, 1600]]",0,2
2025-03-06 19:40:45,[],0,0
2025-03-06 19:40:45,"[[-20, 821, 544, -26208, 1900], [-134, 727, 651, 9, 1600]]",0,2
2025-03-06 19:40:45,"[[-12, 821, 544, -26208, 1800], [-79, 778, 599, 9, 1600]]",0,2
2025-03-06 19:40:45,[],0,0
2025-03-06 19:40:45,"[[-50, 758, 627, -26208, 1900], [-79, 778, 599, 9, 1600]]",0,2
2025-03-06 19:40:45,"[[-62, 104, 42, 9, 2400], [-66, 104, 47, 9, 2300], [-1, 821, 544, -26208, 2000], [-54, 780, 599, 9, 1700]]",2,2
2025-03-06 19:40:45,"[[-74, 90, 52, 9, 2300], [-80, 94, 46, 9, 2700], [-77, 105, 39, 9, 2200], [-12, 821, 544, -26208, 1800], [-54, 780, 599, 9, 1600]]",2,3
2025-03-06 19:40:45,"[[-12, 821, 544, -26208, 1700]]",0,1
2025-03-06 19:40:45,"[[-12, 821, 544, -26208, 1800]]",0,1
2025-03-06 19:40:45,"[[-30, 88, 56, -26208, 1800], [-66, 122, 38, 13, 1900], [-12, 821, 544, -26208, 1900], [-54, 780, 599, 9, 1600]]",1,3
2025-03-06 19:40:46,"[[-42, 86, 58, 9, 1600], [-54, 123, 38, 9, 2000], [-73, 116, 43, 9, 2600], [-76, 116, 49, 9, 2300], [-12, 821, 544, -26208, 1800], [-79, 778, 599, 9, 1600]]",3,3
2025-03-06 19:40:46,"[[-50, 758, 627, -26208, 1900], [-54, 780, 599, 9, 1600]]",0,2
2025-03-06 19:40:46,"[[-20, 782, 599, -26208, 1800]]",0,1
2025-03-06 19:40:46,"[[-12, 821, 544, -26208, 1800], [18, 905, 390, 9, 1600]]",0,2
2025-03-06 19:40:46,"[[-12, 821, 544, -26208, 1900], [-79, 778, 599, 9, 1700]]",0,2
