timeForPointcloud,frameInfo,in_point_num,out_point_num
//02"32  _02:34 刚掉下去就坐起来 路  95 - 120
2025-03-10 15:02:14,[],0,0
2025-03-10 15:02:14,"[[-12, 55, -27, -18, 1900], [-9, 56, -24, 12, 2000], [-11, 62, -20, 30, 2200], [-9, 61, -24, 12, 1600], [-9, 67, -18, 30, 2300], [-11, 66, -19, 36, 2200], [0, 73, 4, 66, 2000], [-4, 73, -3, 18, 2000], [-12, 69, -24, -18, 2300], [-1, 72, -13, 30, 2400], [1, 73, 3, 54, 2200], [-13, 70, -18, -12, 3000], [-3, 73, -8, 36, 2500], [-1, 73, 3, 60, 2200], [0, 77, 3, 66, 2300], [-12, 74, -21, -18, 2500], [4, 77, -11, 30, 2400], [-1, 77, 1, 54, 3000], [-13, 75, -16, -12, 3100], [-1, 77, -4, 36, 2900], [-2, 77, 1, 60, 3000], [-10, 76, -12, 12, 2700], [0, 77, 1, 48, 2300], [-3, 81, -1, 42, 1800], [0, 81, 6, 66, 2100], [-13, 78, -20, -18, 2200], [-2, 81, 0, 54, 3000], [-14, 79, -15, -12, 3100], [-1, 81, -5, 36, 2500], [-2, 81, 0, 60, 2800], [-10, 79, -18, 12, 2800], [1, 81, 4, 72, 2100], [1, 80, -11, 24, 2000], [0, 81, 0, 48, 2200], [-4, 85, -5, 42, 1800], [-15, 81, -23, -18, 1700], [-15, 82, -16, -12, 3100], [-2, 85, -6, 36, 2000], [-2, 85, 0, 60, 2000], [-10, 82, -22, 12, 2400], [-16, 86, -18, -12, 2100], [-8, 90, -24, 12, 1700], [17, 82, -49, 36, 1700], [-10, 95, -17, 12, 1900], [14, 87, -49, 36, 1400], [-10, 100, -10, 12, 1600], [6, 103, -33, 12, 1900], [7, 103, -45, 12, 2200], [-3, 116, -9, -12, 1900], [10, 104, -52, 12, 1700], [1, 118, -20, -12, 1600], [-20, 123, 27, -12, 2200], [-16, 128, 29, -12, 2800], [-15, 132, 29, -12, 2800], [-13, 136, 30, -12, 2300], [-6, 144, 31, -18, 1700], [-6, 143, 37, -12, 2300], [-10, 147, 36, -18, 2700], [-8, 146, 37, -12, 3100], [-10, 151, 37, -18, 2900], [-8, 150, 39, -12, 3100], [-8, 154, 40, -18, 2500], [-7, 154, 39, -12, 3100], [-23, 162, -32, -12, 1800], [-23, 169, -18, -12, 2000], [-27, 173, -7, -12, 2000], [-64, 167, 1, -12, 1800], [-62, 171, 11, -12, 1700], [-46, 279, -25, 12, 1700], [3, 304, 49, 12, 1900], [-64, 346, -43, 12, 1700], [6, 367, 45, -12, 1800], [-387, 93, 3, -12, 1500], [-9, 415, -29, -12, 2000], [4, 420, -11, -18, 1700], [8, 420, -3, -12, 2100], [-28, 415, -64, 12, 1500], [-8, 416, -83, -18, 2400], [11, 424, -22, -12, 2100], [-10, 416, -101, -18, 2600], [-12, 417, -97, -24, 2400], [-5, 416, -117, -18, 2100], [-8, 420, -100, -24, 2100], [6, 443, -25, -12, 1500], [412, 188, 51, -12, 1700], [-79, 410, -193, -18, 1500], [-77, 453, -60, -18, 1500], [-122, 446, -30, -12, 1600], [456, 101, 2, -12, 1800], [458, 102, -38, -12, 1500], [-54, 483, -28, 12, 2000], [-70, 484, -42, 12, 2000], [-32, 489, 90, -12, 2100], [-66, 497, 26, -12, 2100], [-90, 498, 3, -12, 2200], [-104, 499, 12, -12, 1800], [333, 393, 52, -12, 1600], [-499, 153, 113, 18, 1600], [-510, 174, 89, 12, 2000], [33, 530, 140, 18, 2100], [43, 519, -175, 24, 1200], [-117, 557, -59, -12, 1500], [-14, 570, 143, -12, 1600], [10, 587, 79, -12, 1400], [51, 603, 48, -12, 1500], [-18, 616, 154, 12, 1700], [-8, 623, 141, 12, 1500], [240, 607, 49, 12, 1700], [-171, 632, 72, 18, 1700], [-209, 622, 53, 12, 1700], [-564, 349, 0, -12, 1700], [-159, 640, 67, 12, 1500], [-647, 231, -68, -12, 2300], [-647, 236, -87, -12, 2800], [-653, 221, -114, -12, 2600], [-65, 682, 181, 12, 1700], [706, 220, 111, -12, 2100], [715, 195, 125, -18, 1500], [717, 194, 117, -12, 2100], [738, 118, 110, -12, 1500]]",69,51
2025-03-10 15:02:14,"[[3, 61, 7, 126, 1800], [1, 60, 11, 150, 2000], [1, 61, 8, 132, 2000], [2, 61, 7, 120, 2100], [6, 65, 6, 114, 1800], [1, 64, 12, 150, 2000], [2, 65, 10, 132, 2000], [1, 64, 12, 156, 2000], [-33, 59, -17, -12, 2300], [5, 69, 6, 120, 1900], [-9, 73, -26, -12, 1900], [1, 80, -13, 18, 2100], [-12, 76, -25, -12, 2500], [2, 80, -12, 24, 2200], [2, 84, -14, 18, 2100], [9, 84, -8, 54, 1700], [-10, 80, -27, -12, 2600], [2, 84, -13, 24, 2400], [7, 89, -5, 78, 2000], [10, 88, -10, 30, 1300], [11, 88, -8, 54, 2200], [-6, 86, -24, -12, 2500], [14, 88, -7, 36, 1800], [2, 88, -13, 24, 2000], [15, 87, -8, 48, 2000], [14, 92, -4, 66, 1600], [6, 92, -9, 78, 1900], [9, 92, -5, 30, 1600], [13, 92, -9, 54, 2200], [-1, 91, -21, -12, 2200], [17, 91, -9, 48, 2000], [-6, 95, -20, -12, 1700], [3, 98, -22, 42, 1700], [8, 100, -5, 30, 1700], [-11, 99, -10, 24, 1700], [7, 104, -9, 30, 1700], [9, 102, -21, -12, 2100], [1, 103, -18, 24, 1800], [3, 101, -25, 48, 1500], [7, 106, -23, -12, 2200], [-15, 115, -12, 12, 1700], [-3, 120, -8, 18, 1900], [-9, 120, -7, 12, 1900], [-1, 124, -8, 18, 1800], [-8, 124, -2, 12, 1800], [3, 131, 19, -12, 1800], [4, 136, 7, -12, 2000], [-1, 139, 9, -12, 2000], [-11, 139, 32, -12, 2000], [10, 143, 7, 12, 1500], [-11, 143, 35, -12, 2100], [9, 147, 5, 12, 2000], [-3, 147, 38, -12, 2600], [9, 151, 4, 12, 1700], [-4, 151, 38, -18, 1800], [-1, 151, 36, -12, 2500], [12, 155, 32, -12, 1800], [20, 157, 14, 12, 1700], [4, 163, 9, 12, 1800], [4, 167, -12, 18, 1700], [4, 166, -17, -12, 1700], [10, 170, -9, 18, 2100], [3, 171, -8, -12, 2100], [-16, 168, -30, 12, 1700], [14, 174, 6, 18, 1700], [-155, 81, -20, 12, 1400], [-35, 279, -43, 12, 1900], [-29, 284, -39, 12, 1600], [-333, 230, 61, 12, 1300], [32, 418, 68, -12, 1500], [37, 426, 32, -12, 1700], [37, 425, 69, -12, 1700], [9, 429, 97, -12, 2000], [-15, 435, 88, -12, 1500], [390, 220, 56, -18, 1900], [50, 440, 88, -12, 1800], [384, 230, 82, -18, 2000], [388, 227, 73, -12, 2100], [377, 249, 83, -18, 1800], [-14, 455, 64, -12, 1900], [15, 492, 49, -12, 2100], [10, 495, 60, -18, 1700], [10, 497, 39, -12, 2200], [9, 501, 31, 12, 1600], [19, 501, 27, 24, 1700], [19, 501, -71, 18, 1600], [29, 504, -45, 12, 2000], [10, 506, 7, 24, 1700], [20, 509, -27, 12, 2000], [-7, 509, 69, -12, 1800], [136, 488, 126, -12, 1600], [78, 506, 122, -12, 2300], [66, 512, 118, -12, 2400], [-190, 494, 68, 12, 1700], [-220, 478, 111, 12, 1700], [-34, 524, 131, 24, 1600], [12, 537, 92, 18, 1500], [-128, 518, 113, 12, 1600], [65, 579, 48, -12, 1800], [55, 585, -5, -12, 1800], [52, 586, 63, -12, 1500], [19, 585, 150, -12, 2300], [10, 594, 129, -12, 2200], [79, 616, 129, 24, 1600], [18, 633, 85, 18, 1600], [87, 628, 83, 24, 1400], [41, 636, 84, 18, 1600], [-615, 313, 131, 12, 1200], [60, 755, 199, 30, 2000], [67, 757, 187, 24, 1900]]",66,44
2025-03-10 15:02:14,"[[-15, 52, -21, -12, 2800], [-37, 48, -13, -12, 2500], [-32, 55, -16, -12, 3100], [-32, 60, -18, -12, 3100], [-33, 63, -19, -12, 2600], [15, 91, -12, 42, 1800], [16, 91, -9, 66, 1800], [15, 91, -12, 30, 1900], [15, 91, -11, 36, 2100], [16, 91, -9, 60, 2300], [15, 95, -10, 42, 1900], [17, 95, -9, 66, 2000], [15, 95, -11, 30, 2000], [15, 95, -11, 36, 2100], [16, 95, -9, 60, 2400], [17, 99, -7, 60, 2000], [40, 94, 20, -132, 1800], [40, 98, 21, -126, 2400], [41, 98, 22, -138, 2400], [41, 98, 22, -132, 2500], [41, 98, 23, -120, 2000], [38, 99, 22, -144, 1800], [41, 102, 24, -126, 2200], [41, 102, 24, -138, 2400], [42, 101, 23, -132, 2200], [42, 101, 27, -120, 1900], [37, 103, 25, -144, 1700], [45, 104, 25, -138, 1600], [18, 114, -16, 12, 1800], [16, 118, -15, 12, 2300], [-6, 124, 30, -12, 2900], [-11, 130, 22, -18, 2100], [-9, 129, 27, -12, 2900], [8, 132, -5, 12, 1700], [-10, 132, 32, -18, 1900], [-13, 134, 16, -12, 2500], [-16, 138, 10, -12, 2200], [-11, 143, 1, -12, 2000], [-4, 147, 6, -12, 1800], [-3, 147, 36, -12, 1700], [-147, 66, -30, 12, 1300], [17, 168, -30, -12, 1700], [8, 175, -9, -12, 1800], [-5, 178, 8, -12, 1800], [1, 186, 12, -12, 1500], [36, 190, 16, 12, 1700], [30, 195, 12, 12, 1900], [21, 201, 10, 12, 1500], [-232, 142, -23, 12, 1400], [-261, 88, -26, 12, 1700], [-280, 125, -35, 12, 1500], [235, 200, 40, 12, 1200], [-347, 209, 23, 42, 2200], [117, 386, 29, 66, 2000], [-330, 228, 61, 30, 1600], [-370, 160, 41, 54, 3100], [-347, 209, 27, 36, 2300], [-365, 173, 43, 60, 2900], [-371, 160, 37, 48, 2600], [-357, 199, 33, 42, 2500], [-370, 169, 48, 66, 2100], [-344, 220, 29, 30, 2000], [-382, 141, 47, 54, 3100], [-354, 204, 30, 36, 2400], [-374, 161, 46, 60, 3100], [-41, 407, -20, 12, 1800], [-388, 126, 40, 48, 3000], [-362, 191, 59, 42, 2300], [-353, 212, 31, 30, 1900], [-400, 93, 48, 54, 3000], [-354, 212, 19, 36, 2000], [-386, 139, 52, 60, 2800], [-47, 410, 0, 12, 1400], [-406, 61, 51, 48, 2800], [285, 291, 85, 42, 1900], [385, 145, 66, 54, 1900], [364, 184, 83, 48, 2000], [-52, 420, 38, -12, 1400], [3, 424, -9, 12, 1500], [53, 488, 58, 12, 1500], [78, 482, 100, 12, 2000], [64, 489, 93, 12, 2200], [37, 501, 65, 12, 2200], [15, 509, 18, 18, 1800], [20, 506, 62, 12, 2200], [66, 492, 132, -12, 1900], [5, 507, 85, 12, 1600], [20, 545, 12, 12, 1200], [-38, 547, 31, -12, 1700], [38, 546, 139, -12, 1700], [15, 562, 82, -12, 1700], [58, 568, 124, 12, 1400], [158, 679, 16, 54, 1500], [163, 682, 30, 54, 2200], [92, 695, -4, 36, 1600], [-608, 351, 22, 60, 1600], [-611, 280, -204, 12, 1600], [147, 688, 34, 54, 2100], [73, 701, 20, 36, 1500], [675, 320, 25, -18, 1600], [670, 339, -31, -12, 1700], [-179, 738, 111, -12, 1400], [-132, 755, 86, -12, 1600]]",59,44
2025-03-10 15:02:15,"[[-15, 49, -19, -12, 2800], [-18, 52, -18, -12, 3100], [-22, 55, -18, -12, 3100], [-10, 59, -15, 12, 2500], [-28, 58, -15, -18, 3100], [-27, 58, -18, -12, 3100], [-10, 63, -18, 12, 3100], [-30, 61, -17, -18, 2900], [-28, 61, -18, -12, 3100], [-10, 66, -20, 12, 3100], [-5, 72, -15, -12, 3000], [-11, 70, -22, 12, 2700], [-6, 76, -17, -18, 2100], [-3, 76, -17, -12, 3100], [-4, 79, -20, -12, 3100], [-10, 82, -22, -12, 3100], [-8, 86, -21, -12, 3100], [-19, 82, -29, 12, 1600], [-7, 91, -19, -12, 3100], [13, 96, -11, -18, 1500], [-11, 93, -27, -12, 2300], [-3, 59, -78, 12, 1800], [17, 98, -14, -18, 1500], [-7, 50, -88, -12, 2000], [-10, 77, -71, 12, 1800], [0, 119, 14, -12, 1600], [-83, 82, -28, 12, 1700], [-2, 123, 13, -12, 2200], [-10, 127, 12, -12, 2600], [37, 122, 7, -60, 1800], [37, 122, 5, 12, 1700], [-12, 130, 19, -12, 2900], [39, 126, 6, -60, 2000], [41, 125, -9, 12, 2100], [-13, 131, 33, -18, 1700], [-14, 132, 30, -12, 2900], [41, 129, -17, 12, 2300], [-20, 136, 26, -12, 2600], [10, 136, -31, 12, 2400], [28, 140, -8, -12, 2100], [7, 140, -33, 12, 2200], [9, 154, 15, -12, 1500], [-1, 172, 32, -12, 1600], [4, 178, 10, -12, 1300], [19, 221, 4, -12, 1700], [36, 222, 17, -12, 1900], [-28, 228, 40, -30, 1800], [-31, 230, 47, -30, 1700], [-233, 118, -15, 12, 1600], [-234, 121, -28, 12, 1700], [-237, 124, -31, 12, 1700], [-248, 113, -18, 12, 2200], [-229, 154, -20, 12, 2600], [-191, 204, -19, 12, 2300], [26, 293, 30, -12, 1100], [-241, 192, -2, 12, 1700], [-243, 195, -14, 12, 1700], [228, 215, 25, 12, 1500], [7, 371, 70, -12, 1500], [-319, 255, 28, -12, 1800], [-5, 412, -21, -18, 1700], [-352, 216, -14, -12, 2100], [-12, 416, -15, -18, 1900], [-397, 102, -77, -12, 1800], [108, 510, 72, -18, 1400], [263, 494, 138, -12, 1700], [-6, 583, 45, 12, 1700], [-23, 582, 83, 12, 1700], [-411, 510, -21, -12, 1500], [152, 640, -34, -12, 2100], [104, 654, -16, -12, 2100], [-97, 651, 145, -12, 1800], [-678, 182, 4, -12, 1500], [-644, 286, 40, -12, 2000], [-653, 266, 83, -12, 1900], [57, 766, 169, -12, 1800], [94, 760, 198, -12, 1800]]",53,24
2025-03-10 15:02:15,"[[-20, 53, -15, -12, 2700], [-22, 56, -16, -12, 3100], [-23, 59, -17, -12, 2900], [-24, 63, -19, -12, 1800], [-7, 66, -22, 12, 2400], [-6, 70, -23, 12, 2100], [23, 105, -13, 18, 1500], [-1, 119, 12, -12, 3100], [38, 118, 7, 42, 1600], [-3, 124, 10, -12, 3100], [36, 118, 9, 48, 1700], [35, 122, 10, 42, 1900], [-4, 128, 8, -12, 3100], [37, 122, 12, 48, 2100], [-5, 132, 7, -12, 3100], [37, 125, 18, 48, 1700], [0, 182, -198, -12, 2000], [-254, 107, -30, 12, 1800], [-253, 116, -36, 12, 1800], [410, 63, 106, -12, 1700], [45, 510, 102, 12, 1700], [64, 651, -104, 12, 1800]]",19,3
2025-03-10 15:02:15,"[[-10, 69, -23, 12, 2100], [31, 120, 5, -18, 1900], [-6, 123, 16, -12, 1500], [35, 119, 1, -24, 2100], [34, 123, 3, -30, 2200], [33, 124, 3, -18, 2500], [31, 124, -1, -12, 1700], [34, 123, 5, -24, 2800], [34, 127, 7, -30, 2200], [32, 128, 7, -18, 2400], [-34, 126, 17, -12, 1700], [35, 130, 14, -30, 1600], [32, 131, 14, -24, 2000], [-21, 221, 38, 12, 2000], [-19, 225, 41, 12, 1700], [1, 202, -172, -12, 1700], [384, 193, 111, -12, 1900], [57, 528, 52, -12, 1400]]",13,5
2025-03-10 15:02:15,"[[-16, 53, -18, -12, 2600], [-19, 56, -20, -12, 3100], [-21, 59, -21, -12, 2800], [2, 116, 6, 12, 1900], [4, 119, 14, 18, 2000], [4, 123, 15, 18, 2800], [35, 119, -2, -18, 1400], [8, 123, 14, 12, 2200], [3, 122, 20, 24, 2100], [4, 127, 14, 18, 2800], [39, 122, 1, -18, 2100], [37, 123, 3, -12, 2200], [6, 127, 12, 12, 2800], [3, 125, 25, 24, 2200], [4, 131, 12, 18, 2500], [43, 125, 4, -18, 1900], [42, 125, 3, -12, 1900], [2, 132, 8, 12, 2600], [6, 129, 27, 24, 1800], [4, 136, 5, 18, 1900], [-1, 136, 4, 12, 2100], [-56, 294, 70, 12, 1800], [-50, 299, 73, 12, 2200], [-47, 304, 69, 12, 2100], [-29, 314, 50, 12, 1800]]",21,4
2025-03-10 15:02:15,"[[-12, 49, -19, 12, 2800], [-12, 54, -18, 12, 3100], [-11, 58, -17, 12, 3100], [-18, 63, -10, 18, 2000], [-10, 63, -16, 12, 3000], [-20, 66, -8, 12, 2500], [-19, 82, -16, 12, 2400], [-21, 86, -12, 12, 1800], [-1, 112, -1, 12, 2200], [2, 116, -1, 12, 2300], [-2, 120, 0, 12, 1900], [1, 124, 10, 18, 2300], [2, 124, 9, 30, 2500], [-6, 124, 4, 12, 2400], [2, 124, 9, 24, 2500], [7, 126, 19, 42, 2400], [0, 127, 11, 18, 2600], [2, 128, 9, 30, 2800], [5, 127, 16, 36, 2500], [-9, 128, 5, 12, 2600], [2, 128, 10, 24, 2900], [7, 131, 18, 42, 2900], [1, 132, 9, 30, 2600], [5, 131, 18, 36, 2900], [-11, 131, 12, 12, 2500], [1, 132, 9, 24, 2700], [10, 130, 19, 48, 1900], [6, 135, 18, 42, 2700], [3, 135, 19, 36, 2700], [-10, 135, 13, 12, 2400], [0, 136, 9, 24, 1800], [7, 135, 17, 48, 1800], [5, 138, 19, 42, 2000], [7, 136, 29, 54, 2000], [-1, 137, 24, 36, 1900], [-8, 139, 12, 12, 2200], [8, 139, 34, 54, 2200], [10, 140, 31, 60, 2200], [9, 142, 37, 60, 1800], [-9, 147, 12, 12, 2000], [1, 211, 52, 12, 1800], [-2, 215, 53, 12, 2300], [-2, 219, 54, 12, 2400], [-49, 274, -34, 12, 2200], [-53, 277, -34, 12, 2200], [-66, 278, -38, 12, 1400], [32, 309, -50, 42, 1600], [-72, 304, 39, 30, 1700], [-77, 306, 44, 30, 1900], [-387, 110, 49, 12, 1400], [-380, 141, 59, 12, 1300], [19, 424, 61, 12, 1700], [-428, 25, 56, 18, 1500], [48, 427, 46, 12, 2300], [90, 425, 34, 12, 2200], [12, 429, 112, 12, 1200], [-59, 448, -121, 12, 1600], [-15, 491, 105, 12, 2100], [-39, 488, 115, 24, 1600], [-27, 523, 102, 18, 1700], [-20, 521, 131, 12, 2500], [178, 504, 106, 12, 1600], [11, 583, 121, 12, 2300], [-43, 602, 73, 12, 2100], [-7, 604, 95, 12, 1900], [21, 610, 77, 12, 1400], [-22, 618, 28, 12, 1700], [-93, 609, 94, 12, 1500], [-110, 597, 155, 12, 1300]]",41,28
