timeForPointcloud,frameInfo,total_point_num
2025-03-28 15:48:30.936,[],0
2025-03-28 15:48:31.039,"[[-4, 100, -11, -12, 2400], [-4, 104, -9, -12, 2400], [-3, 108, -2, -12, 1600], [12, 130, -16, -12, 1800], [13, 134, -18, -12, 1800], [35, 191, 7, -12, 1600], [-362, 105, 63, 12, 1600]]",7
2025-03-28 15:48:31.137,"[[7, 139, -2, -12, 1700], [35, 183, 6, -12, 2200], [33, 188, 4, -12, 2900], [31, 192, 2, -12, 3000], [32, 195, 4, -12, 2500]]",5
2025-03-28 15:48:31.247,"[[-23, 83, -22, 12, 1900], [-23, 87, -23, 12, 2000], [1, 116, -9, -12, 1700], [8, 119, -10, -12, 2100], [10, 123, -6, -12, 2000], [10, 131, -15, -12, 1400], [1, 136, -4, -12, 1500], [25, 181, 1, -18, 2300], [24, 181, 1, -12, 2100], [28, 184, 1, -18, 2700], [26, 185, 1, -12, 2200], [31, 184, 4, -24, 2300], [30, 188, 0, -18, 2900], [33, 187, -4, -12, 1800], [36, 187, -3, -24, 2300], [22, 192, 19, -30, 1900], [31, 192, -7, -18, 2700], [26, 192, 13, -36, 1500], [40, 189, -20, -24, 1800], [20, 196, 15, -30, 2100], [29, 196, -10, -18, 2500], [24, 201, 3, -30, 1600], [36, 198, 14, -18, 2300], [38, 197, 21, -24, 2200], [37, 201, 24, -18, 2100], [45, 199, 23, -24, 1700], [15, 209, 7, -18, 1600], [-331, 50, -20, -12, 1500], [-351, 107, 92, -12, 2200], [-368, 90, 50, -12, 2300], [-333, 210, -5, -12, 1700], [-335, 203, -70, -12, 1500], [24, 400, 17, -12, 1300], [-23, 475, 54, -12, 1500], [54, 486, -39, -12, 1400], [68, 477, 108, -12, 1500], [28, 653, 22, -12, 1700]]",37
2025-03-28 15:48:31.361,"[[-19, 54, -13, 12, 2600], [-15, 55, -32, 12, 2200], [-10, 64, -27, 12, 2000], [-15, 69, -21, 12, 3000], [-10, 74, -22, 18, 2200], [-13, 73, -22, 12, 3100], [-11, 77, -24, 18, 2400], [-13, 77, -23, 12, 3100], [-11, 81, -24, 18, 1900], [-16, 77, -33, 12, 3000], [-18, 83, -29, 12, 3000], [0, 91, -18, -12, 2700], [-20, 87, -26, 12, 3100], [-1, 96, -16, -12, 3100], [-23, 88, -33, 12, 2500], [2, 99, -15, -12, 3100], [7, 103, -17, -18, 1800], [6, 103, -16, -12, 3100], [-22, 91, -47, 12, 1800], [8, 106, -23, -18, 1800], [4, 112, -9, -12, 2600], [0, 112, -3, 12, 1800], [5, 114, -21, -12, 2100], [21, 118, -4, -18, 1700], [10, 118, -20, -12, 1800], [7, 118, 17, 12, 2600], [13, 123, -7, -12, 1800], [5, 123, 10, 12, 2300], [27, 180, 7, -54, 2300], [26, 180, 11, -48, 2200], [25, 185, 5, -54, 3000], [27, 184, 6, -60, 2100], [24, 185, 8, -48, 2800], [24, 189, 8, -54, 3000], [19, 189, 4, -42, 2000], [29, 188, 7, -60, 2300], [26, 192, 14, -54, 2500], [32, 191, 15, -60, 2200], [22, 193, 5, -48, 2500], [33, 194, 18, -54, 1700], [31, 195, 17, -60, 2000], [16, 197, -18, -36, 1800], [135, 150, -4, -30, 1700], [-2, 201, -21, -36, 2000], [122, 165, -8, -36, 1600], [-6, 273, -180, 12, 1700], [71, 328, 46, -12, 1600], [60, 327, 80, -12, 1600], [48, 348, 43, -12, 1600], [4, 366, 9, -18, 1900], [-80, 360, 58, -12, 2200], [-357, 124, 23, -18, 2000], [77, 368, 29, -12, 2000], [-351, 136, 36, -24, 2000], [-378, 46, 38, -18, 2200], [81, 370, 41, -12, 1800], [-357, 129, 41, -24, 2100], [-5, 385, -16, -18, 2200], [-357, 138, -50, -12, 1600], [-17, 383, 42, -24, 1600], [29, 387, -33, -18, 2400], [-379, 89, -31, -12, 2200], [61, 384, -25, -24, 1600], [39, 390, -27, -18, 2300], [60, 385, -48, -12, 2100], [39, 394, -34, -18, 1700], [63, 387, -63, -12, 1800], [61, 391, -62, -12, 1700], [-1, 389, -113, -12, 1500], [48, 445, -83, 12, 1600], [49, 468, 62, -12, 1700], [11, 474, -26, 12, 1700], [-185, 428, 111, -12, 1700], [9, 479, 1, 12, 1900], [114, 477, -5, -12, 1700], [112, 481, 29, -12, 1700], [59, 593, 135, -12, 1200], [83, 593, 142, -12, 1700], [107, 646, 9, -18, 1700], [138, 640, -4, -24, 1900], [126, 645, 34, -24, 1700]]",81
2025-03-28 15:48:31.469,"[[-11, 24, -33, -12, 3100], [-12, 26, -36, -12, 3100], [-8, 48, -11, 18, 2600], [-14, 29, -39, -12, 3000], [-6, 52, -13, 18, 3100], [-3, 52, -14, 12, 3100], [-5, 52, -13, 24, 2500], [-6, 56, -14, 18, 3100], [-11, 44, -37, -12, 2400], [1, 56, -17, 12, 3100], [-5, 59, -16, 18, 3100], [-11, 48, -37, -12, 2800], [1, 59, -18, 12, 3100], [-9, 43, -49, 12, 2800], [3, 67, -31, -12, 2200], [-1, 73, -10, 12, 3000], [-12, 68, -37, 18, 1700], [0, 71, -31, -12, 2200], [-1, 72, -29, 12, 2800], [-12, 72, -36, 18, 1700], [-5, 71, -39, -12, 2200], [-4, 51, -64, 12, 2200], [-9, 81, -25, 18, 1800], [-10, 73, -44, -12, 1800], [-12, 67, -52, 12, 1700], [-5, 85, -26, -12, 1400], [-10, 83, -31, 12, 1900], [10, 90, -20, -12, 1800], [6, 96, -14, -18, 2500], [6, 96, -14, -12, 2900], [7, 99, -13, -18, 3000], [5, 100, -12, -12, 3100], [1, 67, -75, 12, 2000], [17, 102, -12, -30, 2300], [8, 103, -13, -18, 3100], [11, 103, -13, -12, 3100], [-2, 103, -20, 12, 2300], [20, 102, -14, -24, 2100], [17, 107, -10, -30, 2600], [9, 107, -13, -18, 2600], [14, 106, -17, -12, 3100], [18, 106, -11, -36, 1800], [-2, 107, -20, 12, 2300], [18, 106, -13, -24, 2500], [15, 111, -10, -30, 2400], [5, 54, -100, -18, 1600], [11, 109, -25, -12, 2800], [18, 111, -8, -36, 1700], [2, 108, -31, 12, 1700], [13, 111, -10, -24, 2800], [13, 115, -9, -30, 2200], [9, 116, -9, -18, 2600], [4, 114, 21, 12, 2200], [12, 115, -11, -24, 2800], [7, 120, -6, -18, 2600], [14, 119, 3, -12, 2400], [3, 120, 4, 12, 2500], [10, 119, -6, -24, 2200], [2, 124, 6, -18, 2000], [12, 123, 2, -12, 2600], [3, 124, -6, 12, 2400], [3, 123, 15, -24, 1800], [2, 128, -2, 12, 2100], [13, 127, -4, -24, 2200], [11, 131, -6, -18, 2100], [15, 131, -5, -12, 2300], [15, 131, -6, -24, 1900], [16, 135, -5, -12, 1500], [21, 177, 13, -60, 2200], [15, 181, 17, -60, 2300], [8, 185, 21, -54, 1600], [9, 185, 17, -60, 1900], [64, 186, 18, -48, 1300], [-21, 198, -34, 12, 1300], [-19, 203, -34, 12, 1400], [-26, 261, -75, -12, 1500], [35, 230, -171, -24, 1400], [29, 227, -182, -30, 1500], [20, 226, -184, -18, 1600], [13, 263, -126, -12, 1600], [30, 210, -202, -24, 1600], [20, 211, -206, -18, 1500], [21, 219, -198, -12, 1600], [-31, 312, -108, -12, 1600], [-295, 151, 48, -18, 1800], [-277, 186, -32, -12, 2200], [-286, 182, 14, -12, 2300], [-268, 211, 81, -12, 2000], [125, 329, 34, -12, 2000], [82, 343, 60, -12, 2100], [59, 346, 86, -12, 1900], [89, 354, 78, -36, 1500], [-364, 99, 31, -42, 1700], [-375, 68, 32, -42, 1600], [368, 94, 30, -36, 1900], [42, 382, 30, -42, 1500], [20, 385, -8, -36, 1900], [59, 384, -29, -36, 1700], [58, 391, -32, -12, 1400], [95, 365, -135, -30, 1500], [173, 391, -29, -12, 1500], [121, 413, -35, -12, 1600], [-1, 453, 51, 12, 1500], [-51, 449, -102, 12, 1700], [109, 444, -96, 12, 1600], [77, 446, -130, 12, 1600], [19, 475, -4, 18, 1500], [118, 460, -6, -12, 2000], [35, 466, -85, 12, 2300], [-238, 413, -48, -12, 1700], [8, 469, -97, 12, 2300]]",111
2025-03-28 15:48:31.570,"[[-11, 25, -32, -12, 3100], [-13, 28, -35, -12, 3100], [-7, 48, -15, 18, 2200], [-14, 32, -37, -12, 3100], [-5, 48, -13, 12, 3100], [-9, 52, -13, 18, 3000], [-14, 37, -38, -12, 3000], [-7, 52, -14, 12, 3100], [-11, 56, -14, 18, 3000], [-8, 55, -16, 12, 3100], [-7, 48, -39, -12, 3100], [-9, 58, -20, 12, 3100], [-7, 51, -41, -12, 3100], [-9, 59, -27, 12, 3100], [8, 57, -39, -12, 2400], [-1, 60, -35, 12, 2800], [-16, 71, -13, 12, 2400], [-9, 74, -22, 18, 2500], [-12, 75, -19, 12, 2900], [-8, 78, -22, 18, 2500], [-8, 70, -40, -12, 1900], [-10, 80, -26, 18, 2000], [-16, 77, -32, 12, 2600], [-11, 83, -31, 12, 2300], [10, 90, -20, -18, 2300], [3, 92, -15, -12, 2700], [-10, 89, -26, 12, 1700], [14, 95, -15, -30, 2600], [26, 89, -28, -18, 1900], [-11, 94, -22, -12, 2500], [14, 95, -15, -36, 2600], [-11, 96, -6, 12, 1500], [16, 99, -7, -54, 2600], [14, 99, -14, -30, 3000], [15, 99, -13, -42, 2600], [0, 99, -17, -12, 3100], [16, 99, -9, -60, 1700], [15, 98, -14, -36, 2900], [7, 99, -17, -24, 2800], [14, 99, -11, -48, 2200], [16, 103, -8, -54, 3000], [13, 103, -14, -30, 2500], [9, 103, -16, -18, 3100], [17, 102, -11, -42, 2500], [5, 103, -14, -12, 3100], [16, 103, -8, -60, 2200], [16, 103, -8, -36, 2300], [-5, 104, -13, 12, 2700], [8, 103, -17, -24, 3000], [14, 103, -9, -48, 2700], [16, 107, -5, -54, 2900], [16, 106, -15, -30, 2100], [10, 107, -13, -18, 3100], [23, 105, -13, -42, 1600], [9, 108, -11, -12, 3100], [15, 107, -6, -60, 1900], [-6, 107, -17, 12, 2400], [6, 108, -13, -24, 2600], [14, 107, -6, -48, 2600], [15, 111, -4, -54, 2300], [17, 111, -11, -30, 2500], [9, 112, -10, -18, 2600], [17, 111, 0, -42, 1600], [15, 111, -13, -12, 2500], [14, 112, -4, -60, 1800], [18, 110, -17, -36, 2000], [1, 112, -7, -24, 2300], [15, 111, 4, -48, 1700], [20, 115, 0, -30, 2000], [14, 114, -17, -18, 1800], [17, 115, -6, -42, 1900], [12, 115, -17, -12, 2200], [12, 116, -7, -60, 1600], [5, 116, 10, 12, 2000], [-2, 115, -16, -24, 1700], [9, 118, 17, 12, 2000], [15, 119, -3, -48, 1800], [13, 123, 0, -48, 1600], [1, 226, 38, -12, 1800], [1, 261, -62, -18, 1700], [-5, 250, -98, -12, 2000], [0, 266, -61, -18, 1900], [-8, 260, -82, -12, 2300], [5, 262, -88, -18, 1800], [-13, 264, -79, -12, 2000], [16, 237, -149, -48, 1500], [20, 248, -138, -30, 1800], [35, 257, -116, -42, 1400], [30, 259, -114, -36, 1600], [42, 227, -166, -24, 1800], [34, 255, -130, -36, 1600], [42, 239, -156, -24, 1500], [45, 285, -43, -36, 1600], [236, 142, -137, -12, 1400], [41, 320, 74, -12, 1800], [61, 329, 8, -18, 1400], [63, 321, 70, -12, 2200], [68, 328, -50, -18, 1500], [-108, 339, 85, -18, 1600], [-15, 368, -36, -12, 1900], [14, 373, 8, -12, 1800], [22, 372, 59, -12, 1400], [122, 364, 36, -12, 1800], [125, 363, 63, -12, 2000], [-61, 400, 0, -12, 1500], [-29, 406, -43, -12, 1500], [-67, 444, -98, -12, 1600], [-42, 442, -134, -12, 1800], [10, 445, -143, -12, 1500], [-18, 460, -118, -12, 1700], [19, 464, -117, -12, 1800], [52, 440, -194, -12, 1500], [189, 548, 118, -12, 2100], [233, 546, 49, -12, 1600]]",114
2025-03-28 15:48:31.670,"[[-10, 22, -31, -12, 3100], [-14, 23, -33, -18, 3100], [-12, 24, -34, -12, 3100], [-14, 26, -36, -12, 3100], [-19, 26, -39, -18, 2700], [-17, 27, -39, -12, 3100], [1, 41, -36, -12, 2000], [-10, 45, -37, -12, 3100], [-11, 56, -12, 12, 3000], [-10, 48, -38, -12, 3100], [-12, 60, -7, 12, 2800], [-12, 50, -41, -12, 3100], [-5, 61, -24, 12, 3100], [-7, 65, -25, 12, 2800], [-14, 73, -22, 12, 2600], [-13, 55, -59, -12, 1700], [-14, 77, -23, 12, 3100], [7, 78, -33, -12, 1700], [-14, 80, -25, 12, 3100], [7, 88, -14, -30, 1800], [6, 87, -16, -18, 2100], [-15, 82, -31, 12, 2400], [16, 90, -15, -54, 2200], [8, 92, -13, -30, 2800], [5, 91, -16, -18, 2700], [12, 91, -16, -42, 2100], [19, 80, -43, -12, 2100], [14, 91, -11, -60, 1700], [13, 91, -16, -36, 2500], [6, 92, -13, -24, 2700], [15, 91, -14, -48, 2400], [18, 94, -15, -54, 2700], [9, 96, -14, -30, 3000], [3, 96, -12, -18, 3100], [15, 95, -8, -66, 2600], [13, 95, -17, -42, 2300], [-1, 97, -8, -12, 2900], [15, 95, -10, -60, 2300], [14, 95, -15, -36, 3100], [7, 96, -14, -24, 3100], [15, 96, -6, -72, 2300], [16, 94, -15, -48, 3000], [21, 97, -15, -54, 2400], [9, 99, -14, -30, 2800], [2, 100, -13, -18, 3100], [14, 99, -7, -66, 2800], [14, 98, -17, -42, 1700], [14, 100, -1, -90, 2400], [-3, 100, -7, -12, 3100], [13, 99, -9, -60, 2300], [14, 98, -15, -36, 3000], [12, 100, 1, -84, 2100], [6, 99, -14, -24, 3100], [15, 99, -6, -72, 2600], [17, 98, -15, -48, 2800], [13, 100, 1, -96, 2300], [4, 102, -21, -30, 1900], [2, 104, -14, -18, 2900], [14, 103, -6, -66, 2500], [13, 104, 0, -90, 2700], [-5, 104, -11, -12, 2700], [9, 104, -7, -60, 2100], [15, 103, -11, -36, 2300], [12, 104, -1, -84, 2500], [4, 103, -16, -24, 2100], [14, 104, -4, -72, 2200], [24, 101, -11, -48, 1900], [12, 104, 0, -96, 2500], [5, 106, -21, -18, 1700], [11, 108, -6, -66, 1800], [12, 108, -1, -90, 2300], [9, 108, -9, -60, 1800], [11, 108, -1, -84, 2300], [-1, 105, -26, -24, 1700], [32, 106, -21, -12, 1500], [11, 112, -7, -24, 1600], [20, 115, -5, -54, 1600], [14, 116, -2, -60, 1800], [14, 115, 15, 12, 1700], [8, 120, 1, -60, 1700], [11, 119, 12, 12, 1900], [31, 119, 14, -150, 1700], [5, 124, 0, 12, 1800], [33, 118, 15, -144, 1500], [35, 122, 15, -150, 1700], [36, 120, 24, -144, 1500], [8, 214, 56, -90, 1600], [-3, 204, -113, -12, 1500], [-1, 280, -5, -12, 1300], [-13, 280, -9, -120, 1600], [12, 281, 36, -12, 1300], [-276, 169, -4, -48, 1500], [102, 317, 25, -12, 2400], [12, 310, -155, -24, 1500], [9, 297, -187, -30, 1600], [42, 313, -153, -24, 1700], [68, 341, 86, -12, 2100], [220, 281, 79, -12, 1600], [-91, 361, 27, -12, 1900], [98, 348, 92, -36, 1400], [148, 343, 53, -12, 2200], [66, 363, 79, -36, 1400], [138, 348, 72, -12, 2400], [141, 349, 80, -12, 2400], [152, 350, 76, -12, 2200], [-87, 379, 59, -12, 1600], [139, 370, 35, -12, 1600], [172, 507, 122, -12, 1800], [-96, 576, 22, -12, 1800], [41, 586, 25, -12, 1900], [51, 572, -146, -12, 1700], [179, 558, 147, -12, 1600], [296, 519, 107, -12, 1600], [385, 479, 31, -12, 1400], [549, 229, -187, -12, 1600]]",115
2025-03-28 15:48:31.755,"[[-9, 22, -31, -18, 3100], [-9, 22, -31, -12, 3100], [-10, 24, -34, -18, 3100], [-10, 22, -35, -12, 3100], [-12, 23, -34, -24, 2700], [-11, 27, -37, -18, 3100], [-10, 20, -41, -12, 3100], [-15, 29, -39, -18, 2700], [-9, 26, -43, -12, 2200], [-3, 48, -13, 12, 3100], [-25, 25, -42, -30, 2400], [-7, 52, -14, 12, 3100], [-11, 56, -11, 18, 2500], [-8, 56, -15, 12, 3100], [-10, 60, -12, 18, 2300], [7, 50, -36, -12, 1500], [-8, 59, -17, 12, 3100], [-1, 53, -39, -12, 2100], [-5, 62, -22, 12, 3000], [-9, 55, -42, -12, 2200], [-16, 64, -22, 12, 1800], [-24, 58, -39, -12, 1700], [-22, 72, -20, 12, 1600], [-18, 77, -19, 12, 1700], [17, 83, -3, -102, 2600], [17, 83, -3, -114, 2000], [17, 83, -3, -108, 2400], [16, 83, -5, -96, 2200], [17, 87, -3, -108, 3100], [13, 85, -22, -36, 1800], [15, 88, 3, -132, 1800], [15, 87, -8, -84, 2000], [5, 87, -17, -24, 2100], [18, 87, -4, -120, 1800], [15, 87, -12, -72, 2500], [17, 87, -5, -96, 3100], [15, 91, -11, -60, 2200], [11, 90, -19, -36, 3000], [15, 92, 3, -132, 2100], [16, 91, -9, -84, 2200], [1, 91, -19, -24, 2200], [18, 91, -2, -120, 1900], [15, 91, -13, -72, 3000], [23, 89, 15, -168, 2000], [12, 90, -20, -48, 2200], [17, 91, -4, -96, 3100], [18, 95, -3, -102, 3100], [10, 95, -15, -54, 2300], [25, 92, 13, -150, 2000], [6, 96, -14, -30, 3100], [15, 95, 8, -126, 1900], [0, 96, -16, -18, 3000], [17, 95, 0, -114, 2100], [14, 95, -12, -66, 2800], [24, 92, 16, -162, 2400], [12, 94, -19, -42, 3000], [16, 96, -1, -108, 2400], [13, 95, -12, -60, 2200], [25, 93, 14, -156, 2400], [10, 95, -17, -36, 3100], [12, 96, 4, -132, 1700], [14, 96, -8, -84, 1800], [2, 96, -13, -24, 2800], [15, 95, -15, -72, 2700], [23, 92, 19, -168, 2000], [9, 96, -12, -48, 2600], [18, 95, -4, -96, 3100], [17, 99, 2, -102, 1800], [10, 100, -8, -54, 2400], [25, 96, 14, -150, 1700], [5, 100, -12, -30, 3100], [0, 100, -14, -18, 3100], [11, 100, -5, -66, 1900], [22, 95, 22, -162, 1800], [10, 99, -16, -42, 2700], [1, 100, -8, -12, 3100], [12, 99, -12, -60, 1900], [24, 96, 17, -156, 2000], [9, 99, -14, -36, 3100], [2, 100, -11, -24, 3000], [8, 100, -7, -48, 2700], [17, 99, -3, -96, 1800], [10, 103, -13, -54, 2000], [4, 104, -7, -30, 2900], [-2, 104, -11, -18, 2600], [4, 104, -9, -42, 1600], [0, 104, -6, -12, 3100], [6, 104, -12, -36, 2400], [1, 104, -7, -24, 2500], [8, 104, -12, -48, 2500], [10, 74, -79, -54, 1400], [7, 108, -5, -30, 2200], [34, 102, 14, -174, 1900], [-23, 105, -13, -18, 1400], [9, 108, -11, -42, 1700], [-1, 108, -3, -12, 2300], [1, 108, -3, -24, 1800], [34, 106, 15, -174, 1900], [13, 111, -9, -60, 1700], [14, 113, -24, -12, 1800], [10, 120, 0, -12, 1700], [-149, 52, -24, -54, 1700], [-151, 57, -26, -54, 1600], [9, 268, -66, -12, 2000], [-2, 276, -48, -12, 2100], [-10, 284, -2, -12, 1800], [0, 232, -171, -12, 1800], [-9, 216, -196, -12, 1800], [78, 341, 52, -12, 1800], [-133, 345, -80, -12, 1400], [174, 338, 26, -12, 1900], [161, 350, 20, -12, 2000], [188, 397, -19, -12, 1700], [450, 101, -94, -12, 1500], [100, 574, 77, -12, 1600], [109, 582, -12, -12, 1900], [-295, 518, 1, -12, 1800], [153, 580, -7, -12, 1600], [155, 642, -52, -12, 1700], [-185, 664, 7, -12, 1500], [684, 91, -69, -12, 1800], [668, 191, -66, -12, 1500]]",122
2025-03-28 15:48:31.863,"[[-7, 21, -27, -18, 3000], [-8, 23, -30, -18, 3100], [-8, 24, -30, -12, 3100], [-10, 21, -31, -24, 2600], [-9, 26, -33, -18, 3100], [-8, 26, -32, -12, 3100], [-11, 23, -34, -24, 2800], [-10, 28, -36, -18, 3100], [-9, 30, -34, -12, 3100], [-20, 29, -37, -30, 2800], [-22, 30, -40, -30, 2700], [2, 52, -14, 12, 2800], [-8, 57, -9, 18, 2100], [-2, 47, -35, -18, 2000], [-7, 48, -32, -12, 3000], [-9, 55, -15, 12, 2900], [-7, 61, -9, 18, 2200], [-9, 50, -35, -12, 3100], [-9, 59, -17, 12, 2900], [-7, 63, -18, 18, 1800], [-10, 52, -39, -12, 2600], [-5, 62, -21, 12, 2600], [-8, 56, -41, -12, 1600], [-1, 67, -19, 12, 1900], [16, 70, 12, -150, 2700], [16, 70, 13, -156, 1900], [15, 70, 13, -144, 2000], [16, 74, 15, -150, 3100], [17, 75, 2, -114, 1800], [19, 74, 8, -138, 2000], [-18, 63, -42, -12, 1500], [16, 74, 15, -156, 2400], [19, 75, 6, -132, 1900], [13, 74, 16, -144, 2400], [13, 79, -14, -54, 2000], [15, 77, 17, -150, 2900], [16, 79, 2, -114, 1900], [20, 78, 9, -138, 2000], [16, 77, 18, -156, 2400], [20, 78, 7, -132, 2100], [-11, 79, -12, 12, 1800], [19, 79, 2, -120, 1800], [14, 78, -15, -48, 2000], [13, 83, -14, -54, 2700], [10, 82, -20, -30, 2200], [14, 82, -17, -42, 1800], [14, 83, -15, -60, 1800], [20, 82, 10, -132, 1700], [-10, 83, -18, 12, 2200], [10, 82, -20, -24, 2100], [14, 83, -14, -48, 2700], [12, 82, 18, -144, 1800], [13, 87, -12, -54, 2600], [10, 86, -19, -30, 2700], [12, 87, -15, -42, 2300], [12, 87, -14, -60, 2000], [11, 87, -17, -36, 2600], [-9, 87, -19, 12, 1800], [11, 86, -20, -24, 2400], [11, 92, -9, -54, 1900], [9, 91, -18, -30, 2800], [-7, 91, -18, 18, 1700], [7, 92, -13, -42, 2000], [8, 92, -10, -60, 1800], [10, 91, -16, -36, 3000], [-5, 91, -20, 12, 2100], [12, 90, -19, -24, 2000], [14, 89, -23, -48, 1600], [7, 94, -21, -30, 2500], [-6, 96, -16, 18, 2200], [-1, 96, -10, -18, 2300], [7, 95, -18, -42, 2000], [25, 93, -14, -90, 1600], [1, 96, -15, -12, 2500], [11, 88, -40, -60, 1800], [5, 95, -18, -36, 2600], [23, 82, -47, -84, 1800], [-3, 96, -17, 12, 2700], [4, 90, -36, -24, 1800], [17, 93, -20, -48, 2100], [10, 98, -22, -30, 2600], [-5, 99, -15, 18, 2100], [-1, 100, -13, -18, 2600], [12, 99, -14, -42, 2300], [33, 93, -19, -90, 1700], [4, 98, -21, -12, 2900], [10, 99, -17, -36, 2700], [27, 62, -75, -84, 1800], [-3, 100, -13, 12, 2600], [4, 100, -13, -24, 2200], [11, 103, -16, -30, 2900], [1, 104, -15, -18, 2500], [11, 103, -10, -42, 2400], [35, 90, -41, -90, 1400], [6, 102, -23, -12, 2600], [12, 103, -13, -36, 3100], [9, 103, -18, -24, 2400], [10, 103, -17, -48, 1500], [11, 107, -17, -54, 1600], [14, 107, -15, -30, 2500], [4, 108, -11, -18, 2000], [8, 108, -11, -42, 1900], [-3, 107, -18, -12, 2000], [13, 107, -13, -60, 1500], [12, 107, -11, -36, 2600], [15, 106, -17, -24, 2100], [26, 108, -17, -30, 1600], [-5, 112, -5, -12, 1500], [8, 111, -15, -60, 1500], [21, 110, -6, -24, 1600], [40, 109, 31, -180, 1800], [47, 123, -34, -12, 1800], [-5, 227, -35, -18, 1800], [-4, 162, -163, -12, 2000], [-2, 222, -73, -18, 2000], [-2, 230, -42, -12, 2100], [1, 233, -46, -18, 1500], [-3, 230, -57, -12, 1800], [23, 261, -60, -12, 1600], [8, 274, 32, -30, 1600], [1, 266, -74, -18, 2000], [9, 248, -121, -42, 1700], [96, 191, -176, -12, 1700], [11, 263, -84, -36, 1300], [74, 339, 86, 12, 2200], [67, 347, 78, 12, 2000], [56, 363, 43, -18, 1600], [35, 359, 82, -12, 1900], [307, 206, 92, -12, 1700], [125, 360, 56, -12, 1900], [128, 367, 22, -12, 1800], [-132, 343, -197, 12, 1500], [-417, 108, 40, -66, 2200], [-74, 404, -206, -12, 2000], [-48, 428, -172, -18, 1400], [-106, 406, -198, -12, 1800], [250, 394, -22, -18, 1500], [-132, 410, -182, -12, 1600], [252, 397, 18, -18, 1600], [363, 313, 58, -18, 1800], [-55, 473, -117, -24, 1400], [-47, 488, 64, -18, 1600], [168, 453, 105, -12, 2100], [55, 604, 157, -18, 1700], [-226, 576, 103, 12, 1500], [-250, 578, 35, 12, 1500], [-267, 608, 55, -12, 1400], [462, 517, -6, -12, 1400], [501, 474, -103, -12, 1500]]",149
