timeForPointcloud,frameInfo,total_point_num
2025-03-28 16:26:48.949,"[[8, 58, -30, -12, 2300], [7, 65, -24, -12, 2800], [9, 65, -23, 12, 2400], [6, 70, -22, -12, 2800], [9, 70, -20, 12, 2300], [1, 78, -21, -12, 1800], [23, 368, 36, 12, 1500], [31, 372, -11, 12, 1200]]",8
2025-03-28 16:26:49.050,"[[8, 56, -24, -12, 2300], [13, 64, -25, -12, 2800], [7, 65, -25, 12, 2200], [12, 68, -25, -12, 2700], [9, 68, -28, 12, 2100], [15, 73, -23, -12, 2000], [29, 68, -22, 12, 1800], [42, 357, 41, 12, 1600], [73, 354, 57, 12, 1600]]",9
2025-03-28 16:26:49.151,"[[5, 62, -22, -12, 2800], [4, 66, -21, -12, 3000], [0, 66, -21, 12, 1800], [0, 76, -28, -12, 2000], [51, 291, -3, -12, 1700], [-284, 98, -8, -12, 1900], [-288, 98, -6, -12, 1800], [10, 324, -69, -12, 1500], [102, 343, 77, 12, 1700], [123, 352, 78, 12, 1800], [130, 354, 79, 12, 1900], [111, 366, 72, 12, 1700], [449, 239, 32, -12, 1800], [453, 238, 40, -12, 1800]]",14
2025-03-28 16:26:49.249,"[[-6, 60, -35, -12, 1900], [-9, 66, -33, -12, 2300], [20, 69, -16, 12, 1900], [-7, 71, -32, -12, 2400], [27, 70, -19, 12, 2300], [-3, 72, -37, -12, 2200], [33, 72, -19, 12, 2400], [39, 73, -20, 12, 2400], [44, 83, -26, 12, 1600], [31, 287, -41, -12, 1400], [0, 293, -38, -12, 1400], [-287, 245, 24, 12, 1600], [-312, 207, 77, 12, 1500]]",13
2025-03-28 16:26:49.352,"[[1, 50, -29, -12, 2000], [4, 56, -25, -12, 2700], [5, 61, -25, -12, 3100], [6, 64, -26, -12, 3100], [1, 64, -28, 12, 2200], [-2, 67, -30, -12, 2600], [-2, 72, -28, -12, 2600], [-2, 77, -27, -12, 2500], [38, 86, -26, 12, 1800], [48, 86, -19, 12, 1700], [56, 281, -25, -12, 1600], [64, 284, -20, -12, 1800], [97, 279, -3, -12, 2200], [114, 277, 1, -12, 2200], [116, 286, -44, -12, 1700], [84, 295, -72, -12, 2000], [74, 307, -46, -12, 2000], [433, 268, 17, -12, 1900], [448, 251, 22, -12, 2100], [448, 258, 18, -12, 1900], [-13, 627, 11, 12, 1500]]",21
2025-03-28 16:26:49.455,"[[2, 46, -29, -12, 3100], [19, 41, -30, 12, 3000], [4, 46, -36, -12, 3100], [21, 45, -30, 12, 3100], [3, 32, -53, -12, 3100], [22, 49, -31, 12, 3100], [20, 55, -29, 12, 2500], [-2, 68, -27, -18, 1600], [-1, 67, -30, -12, 3100], [25, 65, -23, 12, 2400], [-4, 70, -34, -12, 3100], [23, 72, -18, 12, 2200], [-6, 73, -36, -12, 2800], [-5, 76, -38, -12, 2400], [-5, 78, -42, -12, 2000], [-7, 80, -47, -12, 1700], [40, 79, -29, 12, 2200], [54, 63, -50, -12, 1800], [43, 80, -34, 12, 1700], [49, 77, -42, -12, 2100], [-11, 96, -41, -12, 2000], [65, 237, -39, -12, 1700], [54, 243, -42, -12, 1800], [63, 239, -70, -12, 1600], [-4, 257, -92, -12, 1600], [58, 286, -20, -12, 1500], [70, 287, 14, -12, 1800], [76, 289, -5, -12, 1900], [-60, 293, -89, -12, 1700], [-31, 309, 55, -12, 1700], [-278, 153, -38, -12, 1700], [84, 350, 63, 12, 2200], [34, 366, 37, 12, 2100], [-250, 278, 13, 12, 1700], [-259, 390, 52, 12, 1400], [459, 215, 52, -12, 1700]]",36
2025-03-28 16:26:49.572,"[[29, 38, -15, -18, 2600], [0, 43, -26, -12, 2300], [26, 42, -10, 12, 2700], [22, 43, -25, 18, 3100], [5, 46, -29, -12, 3100], [25, 43, -22, 12, 3100], [33, 40, -15, -24, 2800], [23, 45, -29, 18, 3100], [7, 49, -31, -18, 2500], [6, 47, -34, -12, 3100], [25, 45, -27, 12, 3100], [25, 48, -30, 18, 3100], [1, 54, -29, -18, 2600], [2, 60, -14, -12, 3100], [27, 47, -29, 12, 3100], [35, 45, -22, -24, 2400], [29, 52, -28, 18, 3000], [0, 63, -17, -18, 1900], [5, 62, -19, -12, 3100], [30, 52, -27, 12, 3100], [5, 62, -31, -18, 2500], [6, 65, -25, -12, 3100], [23, 64, -16, 12, 2400], [7, 66, -32, -12, 3100], [20, 68, -21, 12, 2600], [33, 70, 0, 18, 1800], [-9, 73, -24, -18, 2100], [0, 77, -11, -12, 3100], [2, 76, -29, -18, 2600], [0, 77, -25, -12, 3100], [44, 61, -30, 12, 3100], [52, 66, -14, 18, 1900], [36, 64, -43, -18, 3000], [8, 78, -33, -12, 3100], [43, 71, -18, 12, 3100], [52, 70, -16, 18, 2300], [46, 60, -48, -18, 3000], [16, 80, -35, -12, 3100], [46, 74, -17, 12, 3100], [39, 68, -42, -24, 1800], [52, 65, -42, -18, 2200], [-10, 88, -29, -12, 3000], [47, 77, -20, 12, 3100], [51, 67, -49, -18, 1900], [56, 77, -18, -12, 2600], [45, 83, -24, 12, 3000], [41, 89, -24, -12, 2400], [40, 91, -17, 12, 2700], [46, 92, -17, 12, 2900], [54, 91, -22, 12, 2600], [59, 84, -46, 12, 2200], [-12, 113, -38, 12, 2100], [63, 79, -73, -12, 1300], [-17, 119, -31, 12, 2300], [63, 59, -95, -12, 1700], [-16, 124, -30, 12, 2100], [14, 127, -35, 12, 1700], [-43, 132, -51, 12, 1700], [-22, 128, -166, -12, 1500], [-27, 161, -140, -12, 1400], [-6, 225, -75, -12, 1200], [160, 173, -68, 12, 1700], [66, 221, -94, 12, 1700], [70, 238, -51, -12, 1500], [38, 249, -49, -12, 1900], [21, 257, -37, -12, 1500], [-129, 177, -150, 12, 1700], [88, 244, -106, -12, 1500], [110, 265, -21, -12, 1600], [78, 281, -16, -12, 2300], [64, 287, -25, -18, 1600], [54, 290, -19, -12, 2600], [269, 132, -10, -12, 2100], [-14, 285, -105, -18, 1600], [288, 91, -25, -12, 1700], [-25, 297, -75, -18, 1600], [-43, 303, -32, -12, 2500], [-28, 308, -42, -18, 1700], [155, 270, -15, -12, 2700], [-7, 306, -77, -18, 1700], [189, 251, 3, -12, 2300], [70, 299, -88, -18, 1900], [18, 316, 39, -12, 2000], [28, 321, -17, -12, 2300], [117, 281, -119, -18, 1400], [17, 326, -19, -12, 2200], [67, 321, -48, -12, 2100], [-59, 317, -91, -12, 1900], [67, 319, 74, 12, 1800], [-103, 324, 43, 12, 2100], [-87, 332, 48, 12, 2200], [132, 309, -110, -12, 1500], [6, 354, -50, -12, 1800], [18, 353, 78, -12, 1500], [58, 356, 25, 12, 2200], [86, 356, 0, 18, 1400], [82, 356, 8, -12, 1700], [49, 362, 23, 12, 2700], [83, 360, -3, 18, 1700], [49, 365, -30, -12, 2100], [83, 356, 54, 12, 2800], [82, 364, 18, 18, 1600], [-37, 364, -77, -12, 2000], [-226, 296, 63, 18, 1900], [240, 256, -140, -12, 1800], [88, 360, 68, 12, 2400], [152, 331, -113, -12, 1700], [-241, 291, 79, 12, 2300], [-344, 174, 76, 12, 1500], [94, 389, -17, 12, 1800], [106, 390, -21, 12, 1800], [-170, 372, -20, 12, 1300], [-79, 400, -132, 12, 1600], [-86, 415, -85, 12, 1700], [-111, 412, -91, 12, 1500], [250, 346, -107, 12, 2000], [231, 357, -126, -12, 1800], [242, 376, -25, -12, 1800], [18, 439, -119, -12, 2000], [7, 448, -102, -12, 2200], [-97, 440, -91, 12, 1300], [471, 226, -127, -12, 1600], [5, 624, 55, 12, 1700], [-20, 616, 151, -12, 1500], [110, 628, 41, 12, 1800], [107, 634, -21, 12, 1500]]",126
2025-03-28 16:26:49.689,"[[26, 42, -8, 18, 2400], [11, 38, -31, -12, 2700], [21, 33, -31, 12, 2200], [25, 43, -20, 18, 2800], [3, 40, -37, -18, 2400], [9, 43, -31, -12, 3100], [24, 43, -22, 12, 2400], [25, 45, -27, 18, 3100], [3, 44, -38, -18, 2800], [9, 49, -31, -12, 3100], [26, 47, -22, 12, 3100], [24, 44, -29, 24, 2600], [25, 49, -28, 18, 3100], [2, 41, -47, -18, 2500], [7, 57, -23, -12, 3100], [25, 52, -22, 12, 3100], [7, 51, -35, -24, 1900], [26, 47, -30, 24, 2900], [26, 53, -29, 18, 3100], [2, 61, -24, -18, 2800], [0, 64, -14, -12, 3100], [20, 57, -25, 12, 3100], [4, 60, -27, -24, 1900], [30, 52, -26, 24, 2400], [2, 65, -26, -18, 3100], [-4, 67, -20, -12, 3100], [40, 55, -13, 12, 3100], [5, 63, -29, -24, 1900], [33, 65, -12, 18, 3100], [2, 68, -29, -18, 3100], [-2, 70, -24, -12, 3100], [37, 62, -13, 12, 3100], [3, 68, -29, -24, 1900], [46, 23, -59, -30, 2200], [32, 69, -13, 18, 3100], [1, 72, -29, -18, 3100], [1, 72, -30, -12, 3100], [48, 14, -60, -36, 2100], [36, 67, -14, 12, 3100], [29, 74, -16, 18, 3100], [6, 75, -31, -18, 2500], [44, 56, -38, -12, 2900], [-10, 54, -60, -36, 2700], [31, 74, -14, 12, 3100], [42, 64, -26, 24, 2100], [-11, 52, -67, -30, 2900], [34, 75, -22, 18, 3000], [41, 69, -28, -18, 2400], [53, 25, -62, -36, 2700], [31, 78, -14, 12, 3100], [39, 72, -22, 24, 2000], [53, 23, -68, -30, 2400], [38, 78, -21, 18, 2900], [56, 29, -63, -42, 1600], [-18, 78, -39, -12, 2400], [56, 33, -61, -36, 2300], [38, 79, -17, 12, 3100], [56, 53, -52, -30, 1800], [38, 83, -19, 18, 2600], [-13, 87, -32, -12, 2800], [55, 53, -53, -36, 1700], [36, 84, -19, 12, 3000], [51, 71, -32, -24, 2000], [57, 63, -47, -30, 1400], [-4, 92, -31, -18, 2800], [-10, 92, -31, -12, 3000], [36, 86, -25, 12, 2800], [46, 85, -29, 18, 2600], [-6, 97, -26, -18, 2600], [-9, 95, -33, -12, 2700], [41, 86, -32, 12, 2400], [54, 83, -32, 18, 2700], [-4, 101, -27, -18, 1800], [50, 77, -50, -12, 1900], [52, 84, -34, 12, 2100], [59, 81, -29, 24, 1500], [57, 87, -30, 18, 2800], [-16, 93, -54, -12, 2300], [57, 88, -25, 12, 2600], [60, 85, -33, 24, 1800], [59, 92, -28, 18, 2700], [40, 97, -40, -12, 2400], [59, 92, -26, 12, 2900], [60, 90, -32, 24, 1700], [61, 96, -23, 18, 1900], [41, 100, -43, -12, 2300], [59, 96, -30, 12, 2300], [-38, 83, -78, -12, 1700], [-1, 112, -43, 12, 2500], [-3, 118, -40, 12, 2900], [64, 105, -35, -18, 2100], [-38, 93, -80, -12, 2100], [-5, 122, -40, 12, 2900], [62, 109, -41, -18, 1900], [72, 94, -59, -12, 2200], [-12, 124, -45, 12, 2300], [64, 113, -40, -12, 2200], [62, 119, -40, -12, 2100], [85, 108, -39, -18, 2100], [81, 113, -49, -18, 1800], [87, 102, -71, -12, 1700], [140, 39, -43, 12, 1500], [1, 153, -56, 12, 1500], [12, 165, -25, 12, 1500], [21, 181, 10, 18, 1700], [-11, 182, -10, 12, 2400], [14, 182, 5, 24, 1700], [11, 186, 4, 18, 2100], [-9, 186, -7, 12, 2700], [11, 186, 3, 24, 2000], [7, 190, -3, 18, 2200], [-9, 190, -8, 12, 2600], [11, 190, 5, 24, 2000], [8, 194, -1, 18, 1900], [118, 144, -56, -12, 1300], [-4, 194, -16, 12, 2300], [1, 200, -29, 12, 1400], [8, 209, -17, 18, 1700], [-24, 204, -44, 12, 1900], [22, 212, -22, 18, 1900], [-24, 209, -39, 12, 1900], [13, 218, -72, -12, 1600], [9, 218, -83, -12, 1600], [83, 228, -56, 18, 1900], [-27, 239, -64, -18, 1400], [-14, 235, -81, -12, 1600], [83, 211, -103, 12, 2000], [82, 228, -57, 24, 1700], [85, 214, -106, 18, 2300], [114, 216, -65, -18, 1600], [19, 208, -143, -12, 1900], [48, 260, -124, 12, 1900], [-223, 188, 27, -24, 1600], [-39, 267, -122, -18, 2900], [-18, 281, -90, -12, 3100], [150, 253, 20, -24, 2000], [9, 296, -48, -12, 2500], [206, 221, -23, -12, 2100], [10, 306, -33, -18, 1700], [216, 214, -45, -12, 2300], [146, 268, -34, 12, 1900], [74, 289, 73, 24, 1600], [292, 106, -8, -18, 1600], [192, 235, -69, -12, 2200], [116, 289, 3, 12, 1800], [-70, 335, 13, 12, 2800], [1, 346, 13, 18, 2700], [-16, 346, 10, 12, 3100], [42, 346, 34, 18, 2100], [-44, 316, -146, -12, 1600], [17, 350, 10, 12, 2700], [-20, 311, -169, -12, 1700], [35, 348, 55, 12, 1800], [15, 357, 18, 18, 1900], [83, 346, 36, 12, 1800], [-6, 362, -14, 18, 2500], [38, 358, 37, 12, 2700], [-59, 353, 54, 24, 1600], [239, 277, 1, 18, 2800], [-38, 363, 22, 12, 3100], [91, 384, -70, 18, 1700], [257, 292, -97, -12, 1700], [354, 188, -9, 12, 1800], [-24, 424, -6, 12, 1800], [-384, 191, -22, 12, 2100], [358, 228, 78, -12, 1600], [-396, 173, -19, 12, 2100], [328, 359, -5, 12, 1800], [82, 483, -20, 18, 1800], [356, 325, 90, 12, 2100], [103, 483, -18, 18, 2100], [350, 346, 45, 12, 2300], [107, 487, -10, 18, 1900], [55, 493, -46, 12, 2200], [421, 275, -6, -18, 2000], [434, 252, 28, -12, 2700], [437, 255, -4, -18, 2100], [432, 263, 14, -12, 2700], [381, 332, 30, 12, 1700], [390, 323, -59, 18, 1500], [402, 314, -8, -12, 2000], [148, 546, -54, 12, 2000], [-433, 375, 14, -12, 1700], [168, 547, -12, 12, 2300], [151, 554, 46, 12, 2200], [-129, 579, 56, 18, 1600], [-438, 398, 77, 12, 2300], [93, 582, 110, 18, 1500], [20, 596, 70, 12, 2300], [514, 306, 85, 12, 2100], [-500, 344, 79, 12, 1700], [-30, 653, 125, -12, 1300], [-1, 666, -74, -12, 1800], [14, 666, -104, -12, 1600], [243, 647, -95, 12, 1800], [239, 643, 147, 12, 2200]]",196
2025-03-28 16:26:49.786,"[[19, 36, -36, 18, 3500], [18, 20, -48, 12, 3500], [36, 44, -14, 42, 3300], [20, 42, -35, 24, 3500], [20, 48, -26, 18, 4100], [20, 52, -17, 12, 4300], [3, 54, -22, -12, 4400], [11, 35, -45, -18, 3800], [6, 52, -26, -24, 3300], [4, 60, -36, -36, 2100], [-17, 62, -27, 12, 3000], [13, 54, -42, -24, 2200], [51, 25, -40, 24, 2900], [7, 69, -23, 18, 3000], [8, 66, -32, -18, 3100], [45, 58, 1, 30, 2800], [9, 69, -23, -12, 3100], [39, 61, -12, 36, 2100], [5, 61, -42, -36, 1800], [39, 55, -30, 12, 3100], [8, 66, -33, -24, 2400], [57, 43, -16, 24, 3100], [9, 66, -39, -30, 2400], [31, 66, -27, 18, 3100], [38, 67, 7, 30, 2000], [40, 65, -14, 36, 1800], [10, 83, -18, 24, 2500], [33, 82, -12, 18, 2900], [14, 85, -24, 30, 2100], [-1, 78, -43, -36, 2100], [-4, 80, -40, 12, 2900], [33, 81, -16, 24, 3100], [45, 78, -21, 18, 2800], [13, 89, -26, -18, 2800], [45, 79, -18, 30, 2400], [49, 60, -52, -12, 2300], [41, 77, -33, 12, 2700], [46, 78, -19, 24, 3100], [5, 90, -37, -30, 2100], [52, 77, -29, 18, 2400], [7, 95, -20, -18, 3000], [57, 75, -23, 30, 1800], [55, 94, -27, 24, 1900], [3, 101, -58, 18, 1700], [20, 108, -39, -18, 1800], [-25, 111, -24, 30, 1400], [10, 114, -22, -12, 1900], [-22, 111, -29, 24, 1700], [-9, 110, -48, 18, 1700], [73, 83, -46, 12, 2300], [-4, 124, -34, 12, 2400], [38, 120, -41, 18, 1700], [12, 125, -40, 12, 2300], [38, 120, -60, -12, 1800], [42, 110, -83, -12, 2300], [40, 109, -92, -12, 2300], [-106, 99, -29, 12, 2200], [-121, 73, -57, 18, 1500], [12, 198, 3, 18, 1600], [7, 198, -5, 24, 1800], [3, 202, 4, 18, 1600], [-11, 210, -9, 12, 1700], [3, 214, -2, 12, 2000], [147, 144, -70, -12, 1300], [11, 216, -20, 12, 2200], [26, 219, -22, 12, 1800], [25, 221, -57, -18, 2400], [195, 106, -58, -12, 2200], [14, 221, -60, -24, 1800], [22, 225, -57, -18, 2500], [12, 226, -59, -12, 2200], [19, 225, -61, -24, 1900], [19, 233, -39, -18, 2100], [5, 229, -61, 12, 1900], [178, 230, -26, -24, 1600], [183, 231, -18, -18, 2900], [175, 238, -9, -12, 3100], [182, 237, -20, -18, 2800], [171, 246, 0, -12, 3100], [149, 260, -1, -24, 2000], [-263, 151, 26, -30, 1600], [187, 235, -42, -18, 2600], [183, 240, -30, -12, 2700], [-263, 153, 15, -24, 2100], [-282, 123, -22, -30, 1500], [-12, 297, -80, -18, 2000], [0, 284, -118, -12, 2100], [-189, 240, 37, 12, 1400], [245, 168, -79, -24, 1700], [48, 323, -23, -24, 1600], [313, 113, 79, 18, 1800], [-51, 339, 10, 12, 2200], [18, 312, -150, -18, 1500], [-21, 323, -123, -12, 1800], [162, 306, 11, 12, 2400], [-8, 288, -200, -18, 1500], [-277, 235, 73, 12, 3000], [-346, 130, 57, 18, 2200], [-253, 269, 62, 30, 1600], [-335, 162, 42, 24, 1600], [-377, 19, 21, 18, 2500], [94, 364, 29, 12, 2800], [106, 362, -1, 24, 1500], [107, 366, 20, 12, 2700], [77, 374, -2, 24, 1600], [109, 366, 49, 18, 2300], [22, 383, -40, 30, 1600], [-40, 383, -8, -12, 1500], [110, 369, 1, 12, 2500], [13, 385, 16, 24, 1800], [113, 370, 40, 18, 2100], [9, 379, -90, 30, 1500], [-28, 377, -95, -12, 1800], [288, 330, 38, 18, 1600], [247, 368, -21, 18, 2100], [116, 415, 107, -12, 2000], [253, 359, 64, 12, 2800], [234, 378, -52, 18, 2500], [249, 372, 6, 12, 2800], [210, 394, -33, 24, 1600], [237, 378, -71, 18, 2400], [113, 436, -27, -12, 2000], [231, 380, -74, 12, 2800], [208, 391, -86, 24, 1900], [241, 376, -88, 18, 2200], [138, 430, -56, -12, 1700], [226, 378, -117, 12, 2700], [199, 408, -72, -12, 1500], [184, 447, 2, -12, 2100], [308, 371, 21, 12, 2500], [223, 427, -32, 24, 2200], [49, 484, 12, 18, 1800], [198, 444, 19, -12, 1500], [191, 438, 94, 12, 2200], [22, 481, 93, 12, 2000], [44, 481, 105, 12, 2200], [433, 246, 23, -30, 2100], [61, 495, -1, 30, 1400], [141, 471, 82, 12, 2100], [439, 235, 24, -24, 2100], [438, 245, 25, -30, 2600], [185, 438, -161, 18, 1800], [435, 251, 14, -18, 2400], [20, 490, -111, 30, 1400], [105, 497, -99, 18, 1500], [113, 490, -127, 24, 1600], [134, 492, -110, 18, 1800], [250, 451, -81, 12, 2200], [272, 448, -38, 12, 2300], [389, 359, 5, 30, 1600], [-58, 494, -182, -12, 1600], [299, 436, 32, 12, 2200], [351, 376, -143, -12, 1600], [-37, 600, -63, 12, 1700], [-50, 605, 27, 12, 1700], [-23, 605, 85, 12, 1700], [19, 611, 72, 12, 2100], [61, 600, 143, 18, 2000], [40, 611, 96, 12, 2600], [303, 549, 6, 18, 1600], [-99, 623, 11, 18, 1600], [634, 305, 134, 18, 1300], [134, 708, -28, 18, 1500], [-81, 715, -51, 12, 1700], [111, 713, -61, 12, 1700], [100, 717, -77, 12, 1600], [85, 721, -97, 12, 1200], [174, 725, -59, 12, 1600], [-130, 893, 215, 12, 1800]]",169
2025-03-28 16:26:49.893,"[[21, 34, -30, 18, 2600], [20, 34, -31, 12, 3100], [25, 35, -33, 18, 3100], [5, 52, -25, -12, 2400], [38, 43, -11, 84, 2400], [25, 49, -17, 36, 2400], [29, 36, -35, 12, 3100], [38, 47, -12, 84, 3000], [25, 55, -13, 36, 3100], [13, 55, -25, 12, 3100], [6, 52, -32, -24, 3100], [34, 50, -13, 72, 2200], [23, 54, -17, 24, 3000], [25, 59, -13, 36, 3100], [5, 56, -34, -36, 2100], [36, 51, -20, 60, 2300], [14, 62, -17, 12, 3100], [6, 55, -35, -24, 3100], [36, 53, -13, 72, 2400], [25, 58, -17, 24, 3100], [13, 67, -12, 12, 3100], [7, 58, -38, -24, 3100], [38, 56, -13, 72, 2100], [26, 62, -18, 24, 3100], [3, 60, -35, -48, 1900], [47, 46, -24, 48, 2200], [24, 68, -14, 36, 3100], [1, 63, -39, -36, 2100], [34, 64, -11, 60, 1800], [12, 72, -9, 12, 2700], [5, 62, -39, -24, 2600], [27, 66, -17, 24, 3100], [13, 65, -40, -12, 2700], [0, 68, -37, -36, 2100], [37, 65, -18, 60, 2400], [6, 72, -28, -24, 2400], [28, 72, -7, 24, 3000], [47, 61, -7, 48, 3100], [28, 67, -36, 18, 2400], [7, 74, -32, -18, 2300], [28, 75, -7, 30, 3100], [-3, 74, -34, -42, 2000], [44, 66, -13, 54, 3100], [30, 62, -42, -12, 2000], [33, 73, -10, 36, 3100], [42, 67, -18, 60, 2700], [33, 67, -33, 12, 2400], [4, 76, -28, -24, 2300], [24, 77, 0, 24, 2500], [45, 66, -11, 48, 3100], [49, 69, -10, 42, 3100], [-2, 80, -28, -30, 2300], [27, 76, -26, 18, 2400], [4, 81, -27, -18, 2300], [54, 59, -29, 30, 2600], [-3, 78, -34, -42, 1900], [46, 69, -16, 54, 3100], [48, 64, -29, -12, 2000], [43, 72, -12, 36, 2900], [-2, 79, -32, -36, 2400], [43, 71, -17, 60, 2300], [33, 65, -44, 24, 2200], [47, 69, -14, 48, 3100], [54, 68, -17, 42, 2900], [-1, 82, -36, -30, 2000], [41, 78, -14, 18, 2200], [-1, 84, -31, -18, 2100], [56, 57, -40, 30, 2600], [48, 72, -21, 54, 2800], [52, 63, -36, -12, 2400], [61, 58, -30, 36, 2600], [1, 82, -34, -36, 2100], [-1, 79, -42, 12, 2400], [1, 84, -30, -24, 2200], [45, 69, -35, 24, 2200], [50, 72, -17, 48, 3000], [55, 70, -26, 42, 1900], [7, 85, -37, -30, 1600], [-5, 87, -33, -18, 2100], [54, 68, -33, 30, 2500], [59, 60, -39, -12, 2200], [12, 83, -42, 12, 3100], [-3, 87, -32, -24, 2100], [11, 89, -39, 18, 3100], [-10, 89, -38, -18, 2100], [57, 73, -27, 30, 2000], [-3, 90, -38, -12, 1900], [9, 88, -40, 12, 3100], [45, 80, -33, -24, 1800], [-1, 90, -36, 24, 2400], [9, 91, -42, 18, 3100], [65, 55, -53, -18, 1800], [61, 76, -23, 30, 1400], [-1, 90, -45, -12, 2000], [7, 91, -43, 12, 3100], [0, 91, -42, 24, 1800], [3, 92, -50, 18, 2500], [53, 59, -69, -18, 1600], [-10, 95, -42, -12, 1800], [7, 90, -54, 12, 3000], [50, 92, -28, 18, 2600], [33, 97, -36, -12, 2000], [29, 104, -8, 12, 2700], [50, 88, -40, 24, 2000], [31, 108, -8, 18, 2700], [18, 107, -31, -12, 2400], [18, 110, -12, 12, 2800], [44, 88, -55, 24, 1600], [31, 112, -6, 18, 2400], [18, 114, -13, 30, 1400], [12, 112, -32, -12, 2000], [24, 113, -14, 12, 2600], [31, 108, -42, 18, 1800], [18, 112, -38, 12, 2000], [10, 115, -47, 12, 2000], [6, 111, -64, 12, 1800], [4, 106, -86, 12, 1700], [-1, 124, -65, 12, 1700], [13, 126, -68, 18, 1500], [0, 139, -37, 12, 2000], [-16, 143, -34, 18, 1500], [2, 144, -32, 12, 2000], [2, 150, -24, 12, 1800], [-1, 154, -22, 12, 1500], [13, 165, -22, 12, 1600], [-3, 168, -34, 12, 1800], [-3, 174, -15, 18, 1800], [-9, 178, -15, 18, 2000], [-17, 211, -50, 18, 2000], [-7, 212, -50, 12, 2400], [-23, 206, -80, 18, 1600], [-20, 212, -62, 12, 2200], [-36, 208, -80, 12, 1600], [-44, 223, -33, 12, 1300], [14, 232, -28, 12, 1600], [3, 235, -32, 12, 1800], [143, 187, -50, -12, 2000], [-10, 238, -37, 12, 1600], [148, 187, -53, -12, 2100], [152, 190, -50, -12, 1900], [76, 153, -187, 18, 1600], [-231, 34, -110, 12, 1300], [-222, 129, -48, 12, 1500], [188, 199, -32, -12, 1800], [110, 227, -111, 24, 1200], [43, 269, -174, -12, 1700], [28, 263, -193, -12, 1700], [73, 334, 17, 78, 1300], [-1, 337, -79, -12, 1600], [64, 340, 11, 72, 1100], [31, 363, 30, 24, 2200], [-283, 237, 32, 18, 2800], [24, 368, -31, 30, 2200], [12, 353, -112, 36, 1700], [119, 350, -7, 12, 2500], [25, 369, 20, 24, 2600], [33, 372, -5, 30, 2300], [221, 297, -48, -12, 2200], [-336, 163, -27, 36, 1700], [363, 82, -34, 12, 2200], [16, 372, 23, 24, 2500], [11, 376, 35, 18, 2200], [-366, 94, 23, 30, 1900], [181, 329, 38, -12, 1800], [-366, 145, -12, 12, 1700], [-391, 65, -32, 12, 1600], [110, 374, 93, 12, 1700], [-52, 380, -144, -12, 1600], [351, 174, -141, 12, 1700], [-378, 128, -135, 18, 1500], [16, 392, -151, 12, 1800], [-371, 169, -121, 18, 1900], [322, 255, -106, 78, 1800], [67, 385, -166, 12, 1800], [377, 243, -79, 78, 1700], [300, 342, -20, 30, 2000], [204, 387, -128, 12, 1700], [77, 443, -96, 12, 1400], [66, 458, -32, 12, 1400], [239, 407, -54, 18, 1600], [283, 373, -80, 30, 1300], [246, 386, -127, 12, 1800], [240, 413, 26, 18, 2100], [221, 410, -112, 12, 1900], [227, 417, 86, 18, 2000], [182, 415, -168, 12, 1800], [432, 246, 27, -42, 1800], [163, 505, 82, -18, 1300], [18, 538, 60, -12, 1400], [-160, 498, -205, -12, 1400], [260, 491, 72, 24, 1500], [-370, 427, 93, -12, 1600], [-218, 534, 13, 18, 1500], [-366, 441, 66, -12, 1500], [311, 490, -7, 18, 1900], [49, 577, -36, -18, 1300], [100, 579, 138, 12, 1800], [47, 602, -4, 24, 1800], [-160, 582, 101, 12, 1300], [-10, 619, -26, 18, 2000], [-35, 618, 72, 18, 2400], [375, 496, -47, 24, 1900], [-50, 605, 156, 18, 2100], [391, 490, -73, 18, 1500], [349, 528, 44, 18, 1600], [341, 515, -147, 36, 1500], [-23, 676, -40, 12, 1500], [441, 523, 112, 12, 1600], [-516, 443, 172, 12, 1600], [84, 719, -28, 12, 1700], [351, 650, -82, 18, 1400], [-210, 726, 6, 12, 1500], [0, 771, -135, 12, 1500], [84, 780, -62, 12, 1500], [165, 765, 114, 12, 1200]]",215
