timeForPointcloud,frameInfo,total_point_num
2025-04-02 16:21:09.747,[],0
2025-04-02 16:21:09.847,[],0
2025-04-02 16:21:09.947,"[[31, 99, 11, -12, 1600], [36, 101, 12, -12, 1600]]",2
2025-04-02 16:21:10.045,[],0
2025-04-02 16:21:10.145,"[[36, 98, -4, 12, 1500]]",1
2025-04-02 16:21:10.244,"[[35, 98, 3, 12, 1600]]",1
2025-04-02 16:21:10.342,[],0
2025-04-02 16:21:10.442,[],0
2025-04-02 16:21:10.542,"[[48, 106, 29, 12, 2100]]",1
2025-04-02 16:21:10.647,"[[37, 112, 22, 12, 2300], [70, 125, -4, -12, 2100], [72, 128, -2, -12, 2100], [117, 313, 14, -12, 1700], [223, 257, 80, -12, 1800], [67, 401, 108, 12, 1700], [-329, 274, 61, 12, 1700], [1, 430, 69, 12, 1800]]",8
2025-04-02 16:21:10.756,"[[32, 90, 13, -12, 1700], [42, 91, -8, -12, 1700], [24, 115, 22, 12, 2600], [20, 122, 2, 12, 2400], [69, 116, -17, -12, 1700], [64, 124, -8, -12, 2400], [67, 127, -5, -12, 2600], [70, 130, -2, -12, 2300], [71, 133, 9, -12, 2100], [25, 149, 2, 12, 2300], [73, 137, 11, -12, 2000], [27, 153, -5, 12, 2300], [73, 141, 6, -12, 1800], [33, 155, -16, 12, 1700], [47, 153, 30, 12, 1400], [69, 53, -143, -12, 1500], [-256, 172, -2, 12, 1700], [-88, 299, -47, 12, 1800], [134, 299, 42, -12, 2400], [140, 300, 47, -12, 2700], [168, 289, 52, -12, 2200], [8, 334, 52, 12, 1800], [214, 265, 31, -12, 1800], [237, 249, 43, -12, 1800], [240, 244, 89, -12, 2300], [176, 314, -37, -12, 2300], [-307, 193, -12, 12, 1700], [167, 326, -12, -12, 2200], [-314, 188, -18, 12, 2100], [354, 99, 44, -12, 1700], [-309, 204, -3, 12, 2000], [-312, 198, 61, 12, 1800], [-349, 123, 76, 12, 1700], [205, 360, 109, 18, 1500], [-365, 222, 43, 12, 1800], [90, 432, 93, 12, 1600], [71, 469, 91, 12, 1300], [67, 467, 121, 12, 1700], [46, 472, 124, 12, 1600]]",39
2025-04-02 16:21:10.869,"[[27, 78, 20, 12, 3100], [28, 82, 21, 12, 3100], [29, 85, 22, 12, 3100], [29, 90, 22, 12, 3100], [56, 83, -1, -12, 1700], [65, 81, 7, -12, 2500], [15, 107, 2, -12, 2600], [12, 112, -2, -12, 2200], [1, 112, -32, -12, 1400], [48, 118, 33, 18, 2300], [31, 125, 30, -12, 1400], [35, 106, -79, -12, 1200], [75, 122, -7, 18, 1300], [53, 133, 2, -12, 1800], [68, 130, -14, 18, 1700], [37, 151, 33, 12, 2100], [43, 156, 20, 12, 2100], [58, 155, 24, 12, 1800], [47, 161, 32, 12, 1700], [36, 187, -2, 18, 1400], [47, 189, 5, 18, 1700], [45, 189, 2, 12, 1900], [58, 189, 11, 18, 1500], [-185, 144, -59, -12, 1700], [143, 167, -118, -12, 1900], [60, 186, -206, 12, 1500], [34, 282, 44, 12, 1800], [20, 290, 31, 12, 2300], [23, 294, 16, 12, 2100], [65, 318, 35, -12, 2100], [-240, 218, 43, 12, 1500], [138, 299, 29, -12, 2900], [161, 292, 17, -12, 2900], [11, 327, 85, 18, 2100], [178, 286, 32, -12, 2300], [4, 329, 79, 12, 2100], [32, 332, 76, 18, 2200], [26, 332, 81, 12, 2200], [57, 332, 79, 18, 1900], [211, 269, 57, -12, 2300], [314, 130, 86, -12, 2300], [148, 318, 47, -18, 1800], [-280, 215, 35, -12, 2000], [263, 235, 57, -18, 2400], [162, 313, 60, -12, 2700], [-2, 359, 45, -18, 2200], [-308, 182, 58, -12, 2600], [218, 284, 76, 18, 1500], [103, 351, 16, -12, 1700], [217, 291, 45, 12, 1700], [46, 365, 41, 18, 1700], [36, 368, -14, 12, 1700], [211, 297, 82, -12, 1700], [31, 379, 23, 12, 1900], [200, 334, 22, -12, 1500], [-2, 412, 5, 18, 1600], [3, 408, 61, 12, 1800], [19, 415, 23, 12, 1700], [-287, 312, 32, 18, 1500], [-4, 418, 75, 12, 1700], [-308, 299, 2, 18, 2000], [10, 422, 71, 12, 2100], [376, 183, 107, 18, 2300], [353, 240, 67, 12, 2100], [90, 444, 44, 12, 1700], [98, 587, 155, 18, 1400], [60, 600, 143, 18, 1600], [33, 604, 134, 12, 1600]]",68
